Time (s),Depth,Sonic_Velocity,AC,R64,RD,Amplitude,Instantaneous_freq,Amplitude_abs,Amplitude_roll_mean,Amplitude_energy
1.084,1123.2900330414914,1616.9246602230166,188.506,9.794797356680835,6.27776101104231,420.77148,21.245906829833984,420.77148,5953.916796875,177048.64
1.088,1126.6516212545666,1698.0105396645142,179.50970460889206,10.513902724725577,7.283754774697933,-2735.0156,19.69306755065918,2735.0156,3955.251953125,7480310.5
1.092,1129.9707649350112,1628.9708837487706,187.11200000000005,11.017603909143004,6.266,-4312.9062,16.97714614868164,4312.9062,1199.198828125,18601160.0
1.096,1133.138752375781,1660.8001046173292,183.526,10.979576568020926,6.266,-4838.871,14.915273666381836,4838.871,-1388.545703125,23414674.0
1.1,1136.3616409044494,1552.9231944975159,196.27500000000006,13.561108680376652,7.886387870472011,-4838.871,13.001435279846191,4838.871,-3260.978515625,23414674.0
1.104,1139.6769759765077,1519.0100519792481,200.657,13.685353933622698,9.310347239979334,-4733.6797,237.06065368652344,4733.6797,-4291.86875,22407724.0
1.108,1142.8691432827486,1682.7228310376236,181.13500000000002,12.467365433392118,7.545000000000001,-4102.5234,15.698079109191895,4102.5234,-4565.3703125,16830698.0
1.112,1146.0829047333953,1626.9450310937236,187.34501958052317,10.898358562023796,5.301999999999999,-2209.0518,18.72600746154785,2209.0518,-4144.5994140625,4879909.5
1.116,1149.2856890239243,1569.7648302484124,194.16943652718578,10.519272072917868,6.350655425738211,841.54297,20.75904655456543,841.54297,-3008.5166015625,708194.56
1.12,1152.6052881014639,1732.4589143171054,175.93495335612667,12.16043726595921,6.377760040258669,4102.5195,22.766761779785156,4102.5195,-1220.2384765625,16830666.0
1.124,1155.9927475776276,1647.2344657237015,185.0565035289156,14.349736409931994,8.753,5890.801,24.50066375732422,5890.801,904.6576171875,34701532.0
1.128,1159.3329547155004,1612.9556093139163,188.9699094309879,15.12067045284506,8.647874457574249,5049.258,25.765029907226562,5049.258,2735.0138671875,25495004.0
1.132,1162.8149297964178,1761.7892330866994,173.04261570075465,13.386490016044762,7.024558033300635,2103.8574,27.3237361907959,2103.8574,3597.595703125,4426216.0
1.136,1166.2420938706443,1655.6961961936752,184.09195454387321,12.548944406367678,6.876,-841.54395,29.557628631591797,841.54395,3260.9783203125,708196.2
1.14,1169.4805218133768,1607.7270501214703,189.58471522584438,14.156194781866258,8.126000000000001,-1788.2793,38.97334671020508,1788.2793,2082.8185546875,3197942.8
1.144,1172.8099789272264,1573.6892376797382,193.68499999999997,14.085303582372317,7.6719297126174695,105.19238,171.19569396972656,105.19238,925.696875,11065.4375
1.148,1176.2570053883771,1621.3288828937978,187.9939892232469,14.384449191743519,8.278999999999998,2945.4014,57.812042236328125,2945.4014,504.9255859375,8675389.0
1.152,1179.7103792900568,1598.6940808252427,190.65569042556052,13.390478988033196,7.545000000000001,3366.1729,34.512447357177734,3366.1729,757.388671875,11331120.0
1.156,1182.9483571090827,1554.49927579102,196.076,10.218492224945242,6.042680075669687,-210.38574,30.740829467773438,210.38574,883.6203125,44262.16
1.16,1186.121469266028,1665.0637199744383,183.05638621091316,7.374220389905849,4.012999999999999,-6311.574,30.373271942138672,6311.574,-21.038671875,39835970.0
1.164,1189.9804664054004,1520.2391631457044,200.49514915437626,11.50939344349763,8.371236203789598,-10203.711,30.01569175720215,10203.711,-2082.8193359375,104115720.0
1.168,1193.391314443505,1666.2293361322495,182.92799999999994,6.603385045034356,3.157124478339146,-8205.047,219.363525390625,8205.047,-4312.908984375,67322790.0
1.172,1197.2256828906134,1510.0097595775142,201.85300000000004,6.764666563275598,4.088,-315.5791,31.70806121826172,315.5791,-5049.259375,99590.17
1.176,1200.4469369686562,1608.2264466623226,189.52638172955025,9.63885587805463,5.502000000000001,8205.043,32.29315948486328,8205.043,-3366.1736328125,67322730.0
1.18,1204.1095542360285,2010.2898928879717,152.96004037707792,12.770140570508858,8.917,11466.023,33.248958587646484,11466.023,189.3458984375,131469700.0
1.184,1207.6080584765734,1687.9879643945446,180.57007273681216,12.882036727326385,6.994604565204103,6837.535,34.377357482910156,6837.535,3597.5951171875,46751890.0
1.188,1211.0769007627011,1622.2678835172535,187.885131755084,12.100438777965367,7.254292518643575,-2314.2441,34.78694152832031,2314.2441,4775.7556640625,5355726.0
1.192,1214.4875403423728,2013.6445825068806,151.3673350610525,14.587114914407199,7.893904449930977,-9151.781,34.931800842285156,9151.781,3008.515234375,83755100.0
1.196,1217.8616343654166,1581.1131123294672,192.77951217191628,14.193289470572772,8.278999999999998,-8941.395,214.778564453125,8941.395,-420.772265625,79948536.0
1.2,1221.069449626123,1629.652702528147,187.03389599173317,14.39730550373868,8.655544307361197,-2419.4375,35.459537506103516,2419.4375,-3197.864453125,5853678.0
1.204,1224.4832710068006,1542.099811512024,197.6554237928752,14.402498130203954,8.753,4838.871,35.62575149536133,4838.871,-3597.597265625,23414674.0
1.208,1227.7961355870773,1692.2441324661509,180.11592945481917,12.502429832783406,7.691564754616502,7468.6953,35.73556900024414,7468.6953,-1641.009375,55781410.0
1.212,1231.2304460278262,1710.9465778261776,178.14699999999996,11.626903035232512,7.600751122079815,4418.0977,35.719215393066406,4418.0977,1072.96640625,19519586.0
1.216,1234.730054090131,1917.917826428454,158.92366126227174,11.417322176954677,6.711732928234635,-946.7363,35.134517669677734,946.7363,2671.898046875,896309.7
1.22,1238.3050697872338,1647.7433448687284,184.98063465523643,13.370875821274035,9.419178570224807,-4207.715,33.69607925415039,4207.715,2314.242578125,17704864.0
1.224,1241.5873961646714,1661.4843960164508,183.45062906480408,12.993882268472193,8.816145214938384,-3892.1377,218.10397338867188,3892.1377,568.0408203125,15148736.0
1.228,1244.8248751954125,1679.944328094681,181.43474797033755,12.965273712873215,7.135999999999998,-1683.0869,28.634532928466797,1683.0869,-1262.315625,2832781.5
1.232,1248.0558946227377,1639.5177734621682,185.98000735745828,13.185585290541177,7.195101205521557,-210.38574,20.0014591217041,210.38574,-2188.0123046875,44262.16
1.236,1251.6024633571737,1549.741817281686,196.6779267143739,13.56566510644048,7.696838771622642,0.0,4.319383144378662,0.0,-1998.6650390625,0.0
1.24,1254.7609692451156,1615.5950061948995,188.66134240444626,14.250413233925082,8.339497670073287,315.57812,6.121400356292725,315.57812,-1094.0064453125,99589.555
1.244,1258.0214196330678,1658.2311705732484,183.8104643359522,11.661788306409486,5.068159482488423,1893.4717,20.788047790527344,1893.4717,63.1154296875,3585235.0
1.248,1261.4154938754468,1508.5225585492847,202.052,12.038846364364197,7.156761793083702,3892.1377,26.06187629699707,3892.1377,1178.1603515625,15148736.0
1.252,1264.6319203011979,1691.0179361738988,180.29608079792004,12.807124631322905,7.686000000000003,4418.0977,27.914257049560547,4418.0977,2103.85703125,19519586.0
1.256,1268.2114596613008,1820.71519896235,167.4385770382885,15.418895009989974,9.80597118019088,2103.8574,28.815166473388672,2103.8574,2524.628515625,4426216.0
1.26,1271.8812460034744,1820.897305693292,167.38999999999993,14.884615328378848,8.25030638529737,-1893.4727,28.268714904785156,1893.4727,2082.818359375,3585238.8
1.264,1275.5755630401388,1796.544478119752,169.6593039399409,15.706900864238058,9.084000000000001,-5049.258,27.94991111755371,5049.258,694.2724609375,25495004.0
1.268,1279.2420764974142,1838.9821898769324,165.74438254545603,13.75377051748371,8.97545358711018,-5364.836,222.0,5364.836,-1157.122265625,28781464.0
1.272,1282.9051810125995,1876.7729884655923,162.42482308290442,8.379870151831453,3.527419468307191,-3050.5947,27.149621963500977,3050.5947,-2650.8607421875,9306128.0
1.276,1286.2899390802202,1756.70913069946,173.50724922181655,12.29415562010723,9.463917483635944,-210.38574,26.565473556518555,210.38574,-3113.709375,44262.16
1.28,1289.9466570215181,1994.4839622761049,152.82859831979613,13.898792187423952,7.135999999999998,1262.3145,25.33202362060547,1262.3145,-2482.551953125,1593437.8
1.284,1293.4479896463235,1741.083077033854,175.06350060382997,14.15520103536834,7.612665401306436,946.73535,16.091930389404297,946.73535,-1283.3533203125,896307.8
1.288,1296.9576994051051,1755.6990892394952,173.61162785042177,14.701155833427807,8.190719910198057,315.57812,20.68082046508789,315.57812,-147.2705078125,99589.555
1.292,1300.251036703466,1616.9618539918927,188.50187392020533,13.771494397637994,7.828483192913988,631.1572,0.36559534072875977,631.1572,589.0798828125,398359.44
1.296,1303.629708647632,1639.0220464018455,185.96991646987993,13.59694952990052,7.4060000000000015,1893.4717,23.71236801147461,1893.4717,1009.8513671875,3585235.0
1.3,1306.9523528594318,1598.704100764934,190.65453504968127,12.40083523035163,6.205794211661057,2735.0146,28.328472137451172,2735.0146,1304.39140625,7480305.0
1.304,1310.2239757702328,1662.5368684856528,183.33491311120915,14.24587709242847,7.6188678433357095,1893.4717,29.76760482788086,1893.4717,1493.738671875,3585235.0
1.308,1313.6238693650116,1618.6334018384873,188.30699999999996,13.780876890457971,7.941912033414496,-525.96484,30.329668045043945,525.96484,1325.430078125,276639.03
1.312,1316.9999264672645,1693.8952101663785,179.9402933956147,14.227960292322827,8.592,-2840.209,30.16092872619629,2840.209,631.1568359375,8066787.0
1.316,1320.3816764710443,1720.566070753199,177.151,15.409764117531832,9.222850000753402,-3366.1729,219.95555114746094,3366.1729,-420.7720703125,11331120.0
1.32,1324.0114915648978,1678.1809142849877,181.62558777224854,14.498911809140791,9.02746150069478,-1893.4727,29.958677291870117,1893.4727,-1346.46953125,3585238.8
1.324,1327.502849857732,2061.4429132357277,147.8576290676482,10.904339433134169,5.77830628581601,0.0,28.95465660095215,0.0,-1725.1638671875,0.0
1.328,1330.973369701973,1731.5212976110627,176.17239025467234,15.591847754975976,8.961472597711316,736.3496,26.79619789123535,736.3496,-1472.7009765625,542210.75
1.332,1334.423217359311,1840.0890202599028,165.64420254500735,13.84265828615286,7.135999999999998,210.38574,8.889419555664062,210.38574,-862.58203125,44262.16
1.336,1337.7076147660127,1622.7245830812308,187.83236739070253,12.180832039523391,5.301999999999999,-420.77246,57.685630798339844,420.77246,-273.501953125,177049.47
1.34,1341.1150368543347,1681.2128674946978,181.32737243629515,12.913495330848063,7.210754793868809,210.38574,27.111818313598633,210.38574,147.2697265625,44262.16
1.344,1344.4834906415163,1789.6549031557715,170.31229275322573,13.474424572078128,7.383547272459061,1683.0859,28.13347625732422,1683.0859,483.8869140625,2832778.2
1.348,1347.7938874136632,1558.8400697020702,195.5523958536765,14.239105098233011,8.434,2735.0146,27.305511474609375,2735.0146,883.619921875,7480305.0
1.352,1351.0321881064413,1703.326180257511,178.944,14.43961842251929,8.07514107983432,2419.4365,26.457963943481445,2419.4365,1325.430078125,5853673.0
1.356,1354.4020088560262,1768.278886819708,172.37100000000007,9.915236634715248,4.164216546155123,1051.9287,23.220823287963867,1051.9287,1619.9703125,1106554.0
1.36,1357.7354427366722,1616.9246602230166,188.506,9.244670837868005,4.743000000000001,-210.38574,17.865686416625977,210.38574,1535.816015625,44262.16
1.364,1361.0615884836668,1784.3532789431204,170.84030107446972,8.904152345489734,4.541669297509259,-946.7363,11.255658149719238,946.7363,1009.8515625,896309.7
1.368,1364.6206184527682,1750.4974614475993,174.12196927896497,8.299391720362243,4.165,-1893.4727,10.282005310058594,1893.4727,84.1541015625,3585238.8
1.372,1368.117161533061,1709.3140821987213,178.31792886942205,8.838821848093179,4.655,-3681.752,16.53624725341797,3681.752,-1136.08359375,13555297.0
1.376,1371.604561929423,1653.6189189629074,184.32300000000004,9.997516310142544,5.400999999999998,-5364.836,20.510297775268555,5364.836,-2419.4365234375,28781464.0
1.38,1375.1859883597717,1928.432223210004,158.05588316403256,12.93255464550001,7.686000000000003,-5470.0312,227.3911590576172,5470.0312,-3471.365625,29921242.0
1.384,1379.2137052891194,2090.7397819181174,145.78623115434166,11.41327410578254,5.710999999999999,-2945.4014,24.159862518310547,2945.4014,-3871.0986328125,8675389.0
1.388,1383.1823931970407,1941.005654898365,157.03199999999998,11.743950435321931,6.625,1683.0859,25.087730407714844,1683.0859,-3155.7869140625,2832778.2
1.392,1387.2316790548211,1975.3812473501393,154.31143727472357,11.586347398486744,6.150999999999998,6206.379,25.437602996826172,6206.379,-1178.1607421875,38519140.0
1.396,1391.1173516168344,1762.880853810218,172.89894056494447,10.477849324592546,6.286474907880794,8310.238,25.37839126586914,8310.238,1556.8541015625,69060060.0
1.4,1394.9681662006292,2030.2746675990297,150.12748453861838,8.597463603637738,5.502000000000001,7047.922,25.256860733032227,7047.922,4060.4447265625,49673204.0
1.404,1398.5930090473803,1949.3598278019913,156.36034778023202,8.856048642890954,4.649057690284598,3050.5928,25.109464645385742,3050.5928,5259.6435546875,9306116.0
1.408,1402.6465414687746,2221.6741976069593,137.20795843551562,9.179528637208897,5.249610639411785,-1893.4727,24.907880783081055,1893.4727,4544.3318359375,3585238.8
1.412,1407.1904361318204,2274.3108427957914,134.01925612695564,7.596921185948976,3.609605929744883,-5785.6094,24.85215950012207,5785.6094,2145.9341796875,33473276.0
1.416,1411.0612481152866,1830.4499031076184,166.51649623059077,8.804461501106548,6.0379999999999985,-7153.117,24.799667358398438,7153.117,-946.7369140625,51167084.0
1.42,1415.3580776123608,2303.3151718040376,132.33099999999996,9.346950806446715,5.601680479713715,-5785.6094,225.58279418945312,5785.6094,-3513.4431640625,33473276.0
1.424,1419.919935337196,2364.1789311411385,128.92426401618744,8.45162069210099,5.213768315220359,-2629.8232,24.41145896911621,2629.8232,-4649.5263671875,6915970.5
1.428,1424.452767337834,2260.877360372103,134.81499299772366,8.39327673378273,4.535973691324812,1367.5068,25.727685928344727,1367.5068,-3997.33046875,1870075.0
1.432,1428.7852273603685,2282.7014963377915,133.52600000000004,11.756670616666199,10.70775017351301,4838.871,27.39542579650879,4838.871,-1872.434375,23414674.0
1.436,1433.1304841956285,2169.4258993010576,140.49800000000002,17.001612643486133,10.345,6206.379,28.990808486938477,6206.379,799.46484375,38519140.0
1.44,1437.1799687953992,2045.306830305583,149.02413790286934,18.181765362907008,10.155,4312.9062,31.087247848510742,4312.9062,2819.16796875,18601160.0
1.444,1441.199805052024,2025.757828197135,150.46227130988908,15.664666722036538,8.753,-736.3506,32.9080696105957,736.3506,3197.8625,542212.2
