Time (s),Depth,TEMP,Amplitude,Instantaneous_freq,Amplitude_abs,Amplitude_roll_mean,Amplitude_energy
1.504,2717.0250063765834,110.86102518492102,-322.23926,43.52739334106445,322.23926,-42.9646484375,103838.14
1.508,2726.3781353132395,111.12638778877033,429.6543,68.21875,429.6543,-279.27421875,184602.81
1.512,2736.5605774618275,111.41525674639325,0.0,73.76152801513672,0.0,-386.6876953125,0.0
1.516,2745.4859786956667,111.66840740347861,-1288.96,43.7763671875,1288.96,-472.618359375,1661417.8
1.52,2754.951047422782,111.9369293278377,-1933.4404,214.4254913330078,1933.4404,-622.9970703125,3738192.0
1.524,2763.0855460274197,112.1676952887681,-859.30664,33.59144592285156,859.30664,-730.410546875,738407.9
1.528,2773.07425193438,112.45107905416295,1933.4424,34.37018966674805,1933.4424,-429.6529296875,3738199.5
1.532,2783.9332190184195,112.75913013251547,4189.121,33.40312957763672,4189.121,408.1712890625,17548736.0
1.536,2794.6400900068443,113.062822520192,3974.296,31.85081672668457,3974.296,1460.8224609375,15795028.0
1.54,2804.3662813165647,113.34888612739584,751.89453,32.13303756713867,751.89453,1997.889453125,565345.4
1.544,2814.1969398357473,113.70038983408732,-3866.8809,31.732824325561523,3866.8809,1396.374609375,14952768.0
1.548,2824.627818612298,114.07330147004323,-6767.043,30.49181365966797,6767.043,-343.7224609375,45792870.0
1.552,2834.7072846848655,114.43376224865551,-6015.1484,220.030029296875,6015.1484,-2384.5763671875,36182012.0
1.556,2843.3151706431695,114.74154614315367,-1718.6133,29.183034896850586,1718.6133,-3523.158203125,2953631.5
1.56,2853.1182374175132,115.09205654703099,3759.4697,28.36972427368164,3759.4697,-2921.6431640625,14133613.0
1.564,2863.0340777799024,115.44662680007667,7518.9375,27.784854888916016,7518.9375,-644.4794921875,56534420.0
1.568,2872.269922014826,115.77681719253357,7733.7617,26.62317657470703,7733.7617,2255.6814453125,59811070.0
1.572,2882.475228566224,116.1417329998177,4726.1875,25.967683792114258,4726.1875,4403.9486328125,22336848.0
1.576,2892.6470728057197,116.50544754820066,-107.41211,25.72553253173828,107.41211,4726.1888671875,11537.361
1.58,2903.0161109200026,116.87617999312019,-4511.3594,25.09860610961914,4511.3594,3072.023046875,20352364.0
1.584,2912.3721278357125,117.21072447424945,-6874.453,24.950225830078125,6874.453,193.344921875,47258104.0
1.588,2922.332806963535,117.56688105068677,-6444.801,224.83702087402344,6444.801,-2642.367578125,41535456.0
1.592,2932.180986044698,117.91903451156489,-3544.6406,25.844676971435547,3544.6406,-4296.533203125,12564477.0
1.596,2942.8771763496106,118.30147834858548,537.0674,27.075321197509766,537.0674,-4167.6373046875,288441.38
1.6,2951.9528313334085,118.62600192800245,3652.0557,28.19089126586914,3652.0557,-2534.954296875,13337511.0
1.604,2960.904089259018,118.94604721332414,4296.535,30.045581817626953,4296.535,-300.756640625,18460214.0
1.608,2971.0718352938957,119.30968607058063,2363.0947,33.32719802856445,2363.0947,1460.8224609375,5584216.5
1.612,2980.907749711632,119.66137123990664,-537.0664,37.58309555053711,537.0664,2062.3373046875,288440.3
1.616,2991.281233379955,120.03224316829815,-2255.6807,42.23160934448242,2255.6807,1503.7876953125,5088095.5
1.62,3001.799761393789,120.40839141017592,-1718.6133,206.38833618164062,1718.6133,429.65390625,2953631.5
1.624,3011.5767259802797,120.75796213529046,537.0674,39.39136505126953,537.0674,-322.2396484375,288441.38
1.628,3021.222226695748,121.10280016104718,2470.5088,33.29169464111328,2470.5088,-300.7568359375,6103413.5
1.632,3031.26652432379,121.46199487565627,2900.163,29.189477920532227,2900.163,386.6890625,8410946.0
1.636,3040.5721138244785,121.79469609768161,1826.0283,26.396196365356445,1826.0283,1203.030859375,3334379.5
1.64,3050.785862596488,122.15990519087673,429.6543,21.184289932250977,429.6543,1632.684375,184602.81
1.644,3061.329231178135,122.53695232241236,-537.0664,16.442712783813477,537.0664,1417.8576171875,288440.3
1.648,3070.7513190561067,122.87384748601983,-1074.1328,11.838064193725586,1074.1328,708.929296875,1153761.2
1.652,3081.295579083027,123.25084084698851,-1611.2002,8.620087623596191,1611.2002,-193.343359375,2595966.0
1.656,3091.057472056977,123.59986899405148,-2685.334,14.63550090789795,2685.334,-1095.6158203125,7211018.5
1.66,3101.1105874344325,123.95938114764012,-3652.0547,231.16221618652344,3652.0547,-1911.9576171875,13337503.0
1.664,3111.0769131369902,124.31569195979507,-3652.0547,20.995981216430664,3652.0547,-2534.9552734375,13337503.0
1.668,3121.2179732378177,124.67834703656177,-2148.2666,22.07562828063965,2148.2666,-2749.78203125,4615049.5
1.672,3131.177015290128,125.03439553515501,537.0674,22.563411712646484,537.0674,-2320.128515625,288441.38
1.676,3141.8695834469695,125.4167354206434,3329.8154,22.356111526489258,3329.8154,-1117.0986328125,11087671.0
1.68,3152.4689992263256,125.79578397214755,5263.254,21.98344612121582,5263.254,665.9630859375,27701842.0
1.684,3163.1163313543116,126.17648792875576,5692.91,23.014070510864258,5692.91,2534.9560546875,32409226.0
1.688,3173.715853104651,126.55547071176782,4081.71,23.735271453857422,4081.71,3780.9513671875,16660356.0
1.692,3183.8457271268576,126.91764617656632,751.89453,24.937713623046875,751.89453,3823.916796875,565345.4
1.696,3194.7812063351585,127.30872342806535,-3329.8145,27.09381866455078,3329.8145,2491.9908203125,11087664.0
1.7,3205.5604812545494,127.69407732516412,-5907.7344,28.307090759277344,5907.7344,257.7931640625,34901324.0
1.704,3216.462302207863,128.08394287948286,-5478.082,220.13478088378906,5478.082,-1976.4052734375,30009382.0
1.708,3227.3633591416556,128.47368092909903,-1826.0264,32.12133026123047,1826.0264,-3157.9525390625,3334372.2
1.712,3237.2978288576655,128.8289218388754,2900.163,33.52878952026367,2900.163,-2728.298828125,8410946.0
1.716,3247.235264487388,129.18426952154613,5585.496,34.386592864990234,5585.496,-945.23671875,31197766.0
1.72,3256.979818491994,129.53267346571167,4403.949,34.9301872253418,4403.949,1117.1,19394768.0
1.724,3267.048334050369,129.89269169176316,0.0,34.608299255371094,0.0,2212.71640625,0.0
1.728,3276.8316151885497,130.24250653159868,-4618.7734,33.50137710571289,4618.7734,1654.1669921875,21333068.0
1.732,3286.688371612567,130.594981378053,-6444.801,217.88973999023438,6444.801,-214.82578125,41535456.0
1.736,3296.666173575473,130.95171607514212,-4403.9453,31.088762283325195,4403.9453,-2212.7140625,19394734.0
1.74,3306.2622638135554,131.29484149728785,322.2412,30.146766662597656,322.2412,-3029.0556640625,103839.4
