Time (s),Amplitude,Instantaneous_freq,Amplitude_abs,Amplitude_roll_mean,Amplitude_energy,Lithology_label,Strat_Simplified_Viro_label,TEMP,RD,Lithology_name,Strat_Simplified_Viro_name
1.048,5517.5977,23.846662521362305,5517.5977,-1745.5685546875,30443884.0,25,7,100.70521828803682,37.82033330839413,sandy marls interbedded with sandstones and  silty conglomerates,MOSLAVACKA GORA
1.052,5216.6367,25.146934509277344,5216.6367,1043.3267578125,27213298.0,25,7,102.95133247765249,37.53473506315057,sandy marls interbedded with sandstones and  silty conglomerates,MOSLAVACKA GORA
1.056,2507.999,27.683195114135746,2507.999,2788.89453125,6290059.0,25,7,103.56752988040924,40.031743525974186,sandy marls interbedded with sandstones and  silty conglomerates,MOSLAVACKA GORA
1.06,-100.32031,37.80013656616211,100.32031,3170.110546875,10064.165,17,7,103.37154821787286,40.059943177873066,marls and sandstones,MOSLAVACKA GORA
1.064,-501.6006,145.9174346923828,501.6006,2528.0625,251603.14,17,8,103.58541216900257,41.00697363277268,marls and sandstones,PRECEC
1.068,1504.7998,39.33092498779297,1504.7998,1725.5029296875,2264422.5,17,8,103.97381499446745,40.509115761431765,marls and sandstones,PRECEC
1.072,4213.4375,27.589120864868164,4213.4375,1524.8630859375,17753056.0,17,7,104.5278124158761,37.875673072771136,marls and sandstones,MOSLAVACKA GORA
1.076,5417.2773,25.20101928710937,5417.2773,2106.71875,29346894.0,17,7,104.9312205012071,38.6645386775458,marls and sandstones,MOSLAVACKA GORA
1.08,4012.7988,24.3897762298584,4012.7988,2929.342578125,16102554.0,17,8,105.49427055315844,41.405794893683385,marls and sandstones,PRECEC
1.084,401.2793,24.0227279663086,401.2793,3109.9185546875,161025.08,17,4,105.00603015069638,42.98178683143862,marls and sandstones,KLOSTAR IVANIC
1.088,-3812.1611,23.835561752319336,3812.1611,2046.5263671875,14532573.0,17,4,104.9536525404049,44.16323239674981,marls and sandstones,KLOSTAR IVANIC
1.092,-6821.758,24.005420684814453,6821.758,-160.5126953125,46536380.0,22,8,105.30056438890657,51.42125633717609,sandy marls and argillaceous sandstones,PRECEC
1.096,-7323.3594,225.39825439453125,7323.3594,-2708.6400390625,53631590.0,17,7,105.52560161591192,52.01084987652511,marls and sandstones,MOSLAVACKA GORA
1.1,-4915.6797,25.62970542907715,4915.6797,-4494.3357421875,24163906.0,17,7,105.53846334370375,52.52320617192502,marls and sandstones,MOSLAVACKA GORA
1.104,-401.28125,26.953325271606445,401.28125,-4654.8478515625,161026.64,17,7,105.96800650869253,49.84971083572797,marls and sandstones,MOSLAVACKA GORA
1.108,4313.758,28.55641746520996,4313.758,-3029.6640625,18608506.0,22,7,106.84096462723558,54.47732127995258,sandy marls and argillaceous sandstones,MOSLAVACKA GORA
1.112,6821.758,30.1387939453125,6821.758,-300.9609375,46536380.0,22,7,106.9040523714813,54.17816671103299,sandy marls and argillaceous sandstones,MOSLAVACKA GORA
1.116,5517.5977,31.14996719360352,5517.5977,2267.23046875,30443884.0,22,8,106.64945243858456,54.17182058749304,sandy marls and argillaceous sandstones,PRECEC
1.12,1003.1992,31.47685813903809,1003.1992,3451.00625,1006408.7,17,7,106.40057035284224,53.27872431763677,marls and sandstones,MOSLAVACKA GORA
1.124,-3912.4814,31.055355072021484,3912.4814,2748.7662109375,15307511.0,17,7,106.44014048438108,47.128013245956254,marls and sandstones,MOSLAVACKA GORA
1.128,-6119.5195,30.14421463012696,6119.5195,662.1107421875,37448520.0,11,7,106.87681115804838,50.75105256538885,clays and sandstones,MOSLAVACKA GORA
1.132,-4614.7188,220.5735778808593,4614.7188,-1625.1845703125,21295630.0,11,7,106.89027514992392,51.58585436347247,clays and sandstones,MOSLAVACKA GORA
1.136,-1203.8408,28.55838203430176,1203.8408,-2969.472265625,1449232.8,8,4,107.59279225620932,50.433759192240906,clayey marls,KLOSTAR IVANIC
1.14,902.8789,27.08286094665528,902.8789,-2989.536328125,815190.3,17,7,107.64276008609184,52.39586045057462,marls and sandstones,MOSLAVACKA GORA
1.144,200.63965,17.774063110351562,200.63965,-2166.912109375,40256.27,22,7,107.75041831524774,53.00642370842391,sandy marls and argillaceous sandstones,MOSLAVACKA GORA
1.148,-2106.7207,85.03941345214844,2106.7207,-1364.35234375,4438272.0,17,7,107.8465742231334,50.87663151889029,marls and sandstones,MOSLAVACKA GORA
1.152,-2708.6406,26.826610565185547,2708.6406,-983.13671875,7336734.0,17,7,107.97475968391863,52.31212056215361,marls and sandstones,MOSLAVACKA GORA
1.156,200.63965,26.265108108520508,200.63965,-702.240625,40256.27,17,7,107.93443813473723,64.34228697233222,marls and sandstones,MOSLAVACKA GORA
1.16,5316.957,25.92660903930664,5316.957,180.575,28270032.0,17,7,108.5765027339533,65.25772846862843,marls and sandstones,MOSLAVACKA GORA
1.164,9329.758,25.9289665222168,9329.758,2006.3986328125,87044380.0,11,4,108.59406725362231,68.68263775030186,clays and sandstones,KLOSTAR IVANIC
1.168,9229.4375,25.74566650390625,9229.4375,4273.6302734375,85182520.0,11,4,109.05597077190812,74.2363456980713,clays and sandstones,KLOSTAR IVANIC
1.172,4915.6797,25.369850158691406,4915.6797,5798.4943359375,24163906.0,17,7,109.02857503632016,69.51438152105185,marls and sandstones,MOSLAVACKA GORA
1.176,-902.88086,24.823354721069336,902.88086,5577.790234375,815193.9,17,7,108.4417472871705,75.7921187247948,marls and sandstones,MOSLAVACKA GORA
1.18,-5116.3203,24.28185272216797,5116.3203,3491.134765625,26176734.0,17,4,108.33305132931858,69.4616046011336,marls and sandstones,KLOSTAR IVANIC
1.184,-6219.84,23.542400360107425,6219.84,381.215234375,38686410.0,8,7,108.16150693283984,64.26336212972828,clayey marls,MOSLAVACKA GORA
1.188,-4815.3594,227.0806884765625,4815.3594,-2427.744140625,23187686.0,11,8,108.53192066067686,67.75758906060044,clays and sandstones,PRECEC
1.192,-2407.6807,22.062240600585938,2407.6807,-3892.4162109375,5796926.0,17,7,108.57479704743358,61.678720266094125,marls and sandstones,MOSLAVACKA GORA
1.196,-601.9209,18.9456787109375,601.9209,-3832.22421875,362308.78,17,7,108.56802631988056,63.20737485248702,marls and sandstones,MOSLAVACKA GORA
1.2,401.2793,17.330522537231445,401.2793,-2728.704296875,161025.08,17,7,108.59726859497184,64.18546943694766,marls and sandstones,MOSLAVACKA GORA
1.204,1103.5195,19.35983085632324,1103.5195,-1264.032421875,1217755.4,17,7,108.32137083912616,64.76059001549777,marls and sandstones,MOSLAVACKA GORA
1.208,1805.7598,24.88979148864746,1805.7598,60.19140625,3260768.2,11,4,108.44213940860338,64.00082293122277,clays and sandstones,KLOSTAR IVANIC
1.212,2006.3994,31.322275161743164,2006.3994,943.007421875,4025638.5,17,7,108.33858129198688,76.83507831312475,marls and sandstones,MOSLAVACKA GORA
1.216,702.23926,32.24394989013672,702.23926,1203.839453125,493139.97,17,7,108.04323977947384,78.51722941516145,marls and sandstones,MOSLAVACKA GORA
1.22,-2207.041,31.762788772583008,2207.041,682.175390625,4871030.0,17,4,108.14577983803149,75.54396955448964,marls and sandstones,KLOSTAR IVANIC
1.224,-4915.6797,30.757469177246094,4915.6797,-521.664453125,24163906.0,17,7,108.2140197990646,76.26633419274704,marls and sandstones,MOSLAVACKA GORA
1.228,-5116.3203,220.68411254882807,5116.3203,-1906.08046875,26176734.0,11,4,108.33458502531792,73.99443304525813,clays and sandstones,KLOSTAR IVANIC
1.232,-2006.4004,29.72851181030273,2006.4004,-2708.6404296875,4025642.5,11,4,108.64193826894132,71.44724361636743,clays and sandstones,KLOSTAR IVANIC
1.236,2909.2793,30.76585960388184,2909.2793,-2267.232421875,8463906.0,17,7,108.74756705220122,78.10138973759427,marls and sandstones,MOSLAVACKA GORA
1.24,5918.879,31.61649703979492,5918.879,-642.0484375,35033130.0,17,8,108.7723203770403,78.66288412806718,marls and sandstones,PRECEC
1.244,4815.3594,34.00582504272461,4815.3594,1304.159375,23187686.0,17,7,108.56889994069698,77.9009838203598,marls and sandstones,MOSLAVACKA GORA
1.248,401.2793,37.92204666137695,401.2793,2407.679296875,161025.08,17,7,107.95666362442144,80.38795107169268,marls and sandstones,MOSLAVACKA GORA
1.252,-3912.4814,42.0439567565918,3912.4814,2026.4630859375,15307511.0,11,4,108.04050203125637,74.5167515652392,clays and sandstones,KLOSTAR IVANIC
1.256,-4715.039,207.41946411132807,4715.039,501.5994140625,22231594.0,11,4,108.05859006165424,73.5168880836538,clays and sandstones,KLOSTAR IVANIC
1.26,-902.88086,37.97469711303711,902.88086,-862.7525390625,815193.9,11,7,108.14384539133393,78.45725562925574,clays and sandstones,MOSLAVACKA GORA
1.264,4815.3594,32.83160400390625,4815.3594,-862.7525390625,23187686.0,17,7,108.71247320307464,77.7890559349414,marls and sandstones,MOSLAVACKA GORA
1.268,8627.52,29.690805435180664,8627.52,782.4955078125,74434100.0,17,7,108.61228456456736,74.39467528085906,marls and sandstones,MOSLAVACKA GORA
1.272,8025.5977,27.33391571044922,8025.5977,3170.111328125,64410216.0,17,7,108.94869822948222,72.3626256227419,marls and sandstones,MOSLAVACKA GORA
1.276,3611.5195,25.50865173339844,3611.5195,4835.423046875,13043073.0,22,4,108.81725259986598,68.13739407470739,sandy marls and argillaceous sandstones,KLOSTAR IVANIC
1.28,-2006.4004,23.88227653503418,2006.4004,4614.719140625,4025642.5,17,7,108.62569999241714,68.86420454692433,marls and sandstones,MOSLAVACKA GORA
1.284,-5918.879,21.12433815002441,5918.879,2467.871484375,35033130.0,8,8,108.20464789042634,68.37256819206468,clayey marls,PRECEC
1.288,-7624.3203,18.773069381713867,7624.3203,-782.496484375,58130260.0,8,8,108.1957785601564,65.72367794809442,clayey marls,PRECEC
1.292,-7624.3203,233.0558624267578,7624.3203,-3912.480078125,58130260.0,8,8,108.32545417723632,63.58443895969069,clayey marls,PRECEC
1.296,-6721.4414,15.754409790039062,6721.4414,-5979.072265625,45177776.0,8,8,108.6982067483483,57.96034307916901,clayey marls,PRECEC
1.3,-4815.3594,17.005054473876953,4815.3594,-6540.8640625,23187686.0,8,8,108.6966177569382,56.69437190304671,clayey marls,PRECEC
1.304,-1605.1211,18.62447929382324,1605.1211,-5678.1125,2576413.8,8,7,108.80869278825377,57.10741537933264,clayey marls,MOSLAVACKA GORA
1.308,2307.3594,20.11066627502441,2307.3594,-3691.7765625,5323907.5,22,7,108.81748870338144,61.36710371911432,sandy marls and argillaceous sandstones,MOSLAVACKA GORA
1.312,5417.2773,21.03441047668457,5417.2773,-1083.45703125,29346894.0,22,7,108.80968680255737,61.20743329626894,sandy marls and argillaceous sandstones,MOSLAVACKA GORA
1.316,6320.16,21.255062103271484,6320.16,1524.86328125,39944424.0,22,7,108.84792720718956,63.58264989063641,sandy marls and argillaceous sandstones,MOSLAVACKA GORA
1.32,4915.6797,19.929128646850582,4915.6797,3471.07109375,24163906.0,22,8,108.87745085939926,71.53522605374377,sandy marls and argillaceous sandstones,PRECEC
1.324,2909.2793,14.662525177001951,2909.2793,4373.951171875,8463906.0,8,8,108.80560408476254,70.16754225445003,clayey marls,PRECEC
1.328,2006.3994,3.456545352935791,2006.3994,4313.7591796875,4025638.5,8,8,108.81112036200363,66.79528442028084,clayey marls,PRECEC
1.332,2307.3594,1.419263482093811,2307.3594,3691.7755859375,5323907.5,8,8,108.69112742906856,65.21522717909266,clayey marls,PRECEC
1.336,2307.3594,10.993979454040527,2307.3594,2889.2154296875,5323907.5,8,8,108.5390064740671,62.38346961355794,clayey marls,PRECEC
1.34,501.5996,19.462820053100582,501.5996,2006.3994140625,251602.17,8,8,108.06483126404603,57.87034742592505,clayey marls,PRECEC
1.344,-3009.6006,23.356618881225582,3009.6006,822.6234375,9057696.0,8,8,108.18614916142512,56.16278947646398,clayey marls,PRECEC
1.348,-6119.5195,24.60256004333496,6119.5195,-802.5603515625,37448520.0,17,8,108.25700887512696,69.62903478719812,marls and sandstones,PRECEC
1.352,-6821.758,224.77821350097656,6821.758,-2628.3837890625,46536380.0,17,8,108.42946568527196,87.42159504036351,marls and sandstones,PRECEC
1.356,-4514.3984,25.37495994567871,4514.3984,-3992.7353515625,20379794.0,22,7,108.49643385456584,73.06999535548987,sandy marls and argillaceous sandstones,MOSLAVACKA GORA
1.36,-902.88086,23.96909141540528,902.88086,-4273.6314453125,815193.9,22,4,108.5159754936524,79.3013535542274,sandy marls and argillaceous sandstones,KLOSTAR IVANIC
1.364,1906.0791,21.803613662719727,1906.0791,-3290.4955078125,3633137.5,17,4,108.7241874055664,77.94107603625248,marls and sandstones,KLOSTAR IVANIC
1.368,3009.5996,17.50252342224121,3009.5996,-1464.6716796875,9057690.0,8,7,108.64220587938809,77.11790894096045,clayey marls,MOSLAVACKA GORA
1.372,3210.2393,11.271844863891602,3210.2393,541.727734375,10305636.0,17,7,108.5059676005108,87.61805677752874,marls and sandstones,MOSLAVACKA GORA
1.376,3711.8398,9.162111282348633,3711.8398,2186.975390625,13777755.0,17,4,108.5534799774418,89.21957635976408,marls and sandstones,KLOSTAR IVANIC
1.38,4715.039,14.084623336791992,4715.039,3310.559375,22231594.0,22,7,108.89940922222485,91.4722192223654,sandy marls and argillaceous sandstones,MOSLAVACKA GORA
1.384,4715.039,20.376150131225582,4715.039,3872.3513671875,22231594.0,22,7,109.02281237882352,84.71302374347194,sandy marls and argillaceous sandstones,MOSLAVACKA GORA
1.388,2307.3594,23.28468132019043,2307.3594,3731.9033203125,5323907.5,17,7,108.68251584686664,84.80572883448413,marls and sandstones,MOSLAVACKA GORA
1.392,-2207.041,25.520038604736328,2207.041,2648.447265625,4871030.0,28,4,108.21616449485607,85.98335688816792,silty marls and quartzitic sandstones,KLOSTAR IVANIC
1.396,-6320.16,27.306379318237305,6320.16,642.047265625,39944424.0,22,7,108.2652816271023,85.50768702793114,sandy marls and argillaceous sandstones,MOSLAVACKA GORA
1.4,-6922.078,221.91310119628903,6922.078,-1685.376171875,47915164.0,22,7,108.16820212705257,102.5464696225127,sandy marls and argillaceous sandstones,MOSLAVACKA GORA
1.404,-3812.1611,29.250322341918945,3812.1611,-3390.8162109375,14532573.0,22,7,108.43136036107668,99.93423274215247,sandy marls and argillaceous sandstones,MOSLAVACKA GORA
1.408,401.2793,32.302364349365234,401.2793,-3772.0322265625,161025.08,22,4,108.44516912684584,111.8574654973348,sandy marls and argillaceous sandstones,KLOSTAR IVANIC
1.412,2307.3594,42.55852508544922,2307.3594,-2869.1521484375,5323907.5,22,7,108.81160791861453,111.7099791589716,sandy marls and argillaceous sandstones,MOSLAVACKA GORA
1.416,401.2793,70.35765075683594,401.2793,-1524.8642578125,161025.08,22,4,108.15269042610154,109.5827274879546,sandy marls and argillaceous sandstones,KLOSTAR IVANIC
1.42,-3109.921,54.846290588378906,3109.921,-762.4328125,9671608.0,22,7,108.26823075705803,108.19297315063058,sandy marls and argillaceous sandstones,MOSLAVACKA GORA
1.424,-4514.3984,214.0447998046875,4514.3984,-902.8802734375,20379794.0,11,7,108.16528723124044,106.13399532523049,clays and sandstones,MOSLAVACKA GORA
1.428,-1805.7607,31.440317153930664,1805.7607,-1344.28828125,3260771.8,22,4,108.35288523136262,109.21946157811158,sandy marls and argillaceous sandstones,KLOSTAR IVANIC
1.432,3310.5596,29.41449737548828,3310.5596,-1143.6482421875,10959805.0,11,4,108.54948332515308,100.57795365982896,clays and sandstones,KLOSTAR IVANIC
1.436,7223.039,28.57111549377441,7223.039,220.7037109375,52172292.0,11,7,108.78985601778238,93.37685863344451,clays and sandstones,MOSLAVACKA GORA
1.44,7223.039,29.08671188354492,7223.039,2287.295703125,52172292.0,11,4,108.71083880158672,97.80246081966504,clays and sandstones,KLOSTAR IVANIC
1.444,3310.5596,29.258344650268555,3310.5596,3852.2873046875,10959805.0,11,4,108.70994272407574,89.57113103821973,clays and sandstones,KLOSTAR IVANIC
1.448,-1504.8008,29.81853103637696,1504.8008,3912.479296875,2264425.5,11,4,108.55116555848925,83.17252272605056,clays and sandstones,KLOSTAR IVANIC
1.452,-4213.4414,31.73797607421875,4213.4414,2407.6791015625,17753088.0,11,4,108.07354585926224,101.41495865029594,clays and sandstones,KLOSTAR IVANIC
1.456,-3511.2012,215.5199432373047,3511.2012,260.8310546875,12328534.0,11,7,108.1448635859306,96.98430440214146,clays and sandstones,MOSLAVACKA GORA
1.46,-601.9209,40.47600936889648,601.9209,-1304.1609375,362308.78,11,4,108.17275039133392,98.93086603261236,clays and sandstones,KLOSTAR IVANIC
1.464,2207.039,47.68964385986328,2207.039,-1524.8650390625,4871021.5,17,7,108.47879073801184,101.18655139072,marls and sandstones,MOSLAVACKA GORA
1.468,2407.6797,46.11619186401367,2407.6797,-742.3689453125,5796921.5,17,7,108.43770073801184,102.5775456357792,marls and sandstones,MOSLAVACKA GORA
1.472,0.0,39.40183639526367,0.0,100.3193359375,0.0,11,4,108.0385044112598,99.10912458221355,clays and sandstones,KLOSTAR IVANIC
1.476,-3210.2412,35.62286758422852,3210.2412,160.511328125,10305649.0,11,7,108.22814974221627,98.16389625007947,clays and sandstones,MOSLAVACKA GORA
1.48,-4514.3984,216.5350341796875,4514.3984,-621.9841796875,20379794.0,17,7,108.16657723124044,97.641909425539,marls and sandstones,MOSLAVACKA GORA
1.484,-2708.6406,32.24079513549805,2708.6406,-1605.1201171875,7336734.0,28,7,108.2801021435965,100.93995987983388,silty marls and quartzitic sandstones,MOSLAVACKA GORA
1.488,1003.1992,32.02138900756836,1003.1992,-1886.0162109375,1006408.7,28,7,108.37548599740872,104.49842638869266,silty marls and quartzitic sandstones,MOSLAVACKA GORA
1.492,3812.1592,31.683744430541992,3812.1592,-1123.584375,14532558.0,28,7,108.75660771213316,105.64649705117608,silty marls and quartzitic sandstones,MOSLAVACKA GORA
1.496,3912.4795,32.19021224975586,3912.4795,300.959765625,15307496.0,28,7,108.64980164742374,107.15144642352044,silty marls and quartzitic sandstones,MOSLAVACKA GORA
1.5,1504.7998,34.33190155029297,1504.7998,1504.7994140625,2264422.5,28,7,108.2073639363317,103.85179635818668,silty marls and quartzitic sandstones,MOSLAVACKA GORA
1.504,-1203.8408,37.47057342529297,1203.8408,1805.759375,1449232.8,28,7,108.01512564430146,103.08491132225738,silty marls and quartzitic sandstones,MOSLAVACKA GORA
1.508,-2106.7207,43.04849243164063,2106.7207,1183.775390625,4438272.0,17,7,108.10264601002558,102.03466512561864,marls and sandstones,MOSLAVACKA GORA
1.512,-802.56055,202.5355224609375,802.56055,260.8314453125,644103.44,17,4,108.05288934665025,103.62216444844977,marls and sandstones,KLOSTAR IVANIC
1.516,1605.1191,42.12411880493164,1605.1191,-200.640625,2576407.5,28,7,108.33821461156812,104.05160776686132,silty marls and quartzitic sandstones,MOSLAVACKA GORA
1.52,3210.2393,33.65979766845703,3210.2393,140.447265625,10305636.0,28,7,108.47755972317007,104.09646890884028,silty marls and quartzitic sandstones,MOSLAVACKA GORA
1.524,3109.92,28.041549682617188,3109.92,1003.1994140625,9671602.0,11,4,108.4622848626296,82.42478654960333,clays and sandstones,KLOSTAR IVANIC
1.528,1304.1592,25.32608985900879,1304.1592,1685.375390625,1700831.1,11,4,108.24216056274214,81.54128537732936,clays and sandstones,KLOSTAR IVANIC
1.532,-1705.4404,24.043848037719727,1705.4404,1504.7994140625,2908527.0,11,7,108.22567724919124,82.61266176867014,clays and sandstones,MOSLAVACKA GORA
1.536,-4915.6797,23.496414184570312,4915.6797,200.6396484375,24163906.0,23,7,108.20467247295132,81.64123022655662,sandy marls and dolomite,MOSLAVACKA GORA
1.54,-7022.3984,23.607988357543945,7022.3984,-1845.887890625,49314080.0,15,7,108.2974515883279,81.73587115677925,limestone and sandstones,MOSLAVACKA GORA
1.544,-6721.4414,226.00485229492188,6721.4414,-3812.16015625,45177776.0,17,7,108.50005831163128,82.11265701317002,marls and sandstones,MOSLAVACKA GORA
1.548,-3410.8809,24.74116325378418,3410.8809,-4755.1681640625,11634108.0,15,7,108.61221423054316,51.54524292122485,limestone and sandstones,MOSLAVACKA GORA
1.552,2006.3994,25.444564819335938,2006.3994,-4012.8001953125,4025638.5,15,4,108.81762569762968,53.44929357343685,limestone and sandstones,KLOSTAR IVANIC
1.556,6922.078,25.60197639465332,6922.078,-1645.2486328125,47915164.0,15,4,108.84133176767742,47.92087850595255,limestone and sandstones,KLOSTAR IVANIC
1.56,8928.48,25.832332611083984,8928.48,1544.9271484375,79717760.0,4,7,108.66239963805148,50.8811566668543,calcareous marls and sandstones,MOSLAVACKA GORA
1.564,7022.3984,25.929170608520508,7022.3984,4293.6951171875,49314080.0,17,7,109.11907113803056,52.623924495957546,marls and sandstones,MOSLAVACKA GORA
1.568,2608.3193,25.143115997314453,2608.3193,5497.53515625,6803330.0,17,4,108.7489051583986,46.22986802302668,marls and sandstones,KLOSTAR IVANIC
1.572,-1906.081,24.170747756958008,1906.081,4715.0390625,3633145.0,17,7,108.57019808018326,48.46535318137759,marls and sandstones,MOSLAVACKA GORA
1.576,-4915.6797,23.219757080078125,4915.6797,2347.4875,24163906.0,15,7,108.11292231140337,47.61267781427032,limestone and sandstones,MOSLAVACKA GORA
1.58,-5918.879,21.729555130004883,5918.879,-621.984375,35033130.0,15,7,108.22939039373452,42.308841451858726,limestone and sandstones,MOSLAVACKA GORA
1.584,-5417.2812,229.3325958251953,5417.2812,-3109.9203125,29346936.0,17,7,108.51695671513494,37.40815783534602,marls and sandstones,MOSLAVACKA GORA
1.588,-3711.8408,20.966365814208984,3711.8408,-4373.95234375,13777762.0,15,7,108.46570652624916,35.65477829690177,limestone and sandstones,MOSLAVACKA GORA
1.592,-802.56055,22.28868103027344,802.56055,-4153.2482421875,644103.44,15,7,108.46122513519968,33.705039783477424,limestone and sandstones,MOSLAVACKA GORA
1.596,2507.999,23.00656509399414,2507.999,-2668.5125,6290059.0,15,7,108.81784389046284,30.94168748541448,limestone and sandstones,MOSLAVACKA GORA
1.6,4815.3594,22.64514923095703,4815.3594,-521.66484375,23187686.0,15,7,108.8433024079048,30.231260874417146,limestone and sandstones,MOSLAVACKA GORA
1.604,5316.957,22.45078659057617,5316.957,1625.1828125,28270032.0,15,7,108.7408149102538,30.37754772723298,limestone and sandstones,MOSLAVACKA GORA
1.608,4012.7988,20.62908935546875,4012.7988,3170.1107421875,16102554.0,15,7,108.85745213159436,30.703311921305584,limestone and sandstones,MOSLAVACKA GORA
1.612,2407.6797,15.500874519348145,2407.6797,3812.1587890625,5796921.5,15,7,108.73930137393876,29.480551324508387,limestone and sandstones,MOSLAVACKA GORA
1.616,1404.4795,10.533291816711426,1404.4795,3591.4548828125,1972562.6,15,7,108.59331754497164,31.695516139978064,limestone and sandstones,MOSLAVACKA GORA
1.62,601.91895,9.789236068725586,601.91895,2748.766796875,362306.4,15,7,108.19518111850644,31.553555696004832,limestone and sandstones,MOSLAVACKA GORA
1.624,-1304.1611,16.064159393310547,1304.1611,1424.5431640625,1700836.2,15,7,108.30549501023714,29.81769290246177,limestone and sandstones,MOSLAVACKA GORA
1.628,-4514.3984,22.02101325988769,4514.3984,-280.8962890625,20379794.0,15,7,108.22767996791502,28.354662196409706,limestone and sandstones,MOSLAVACKA GORA
1.632,-7022.3984,25.42588996887207,7022.3984,-2166.9119140625,49314080.0,15,4,108.28773192175883,27.488420500940133,limestone and sandstones,KLOSTAR IVANIC
1.636,-6219.84,221.62570190429688,6219.84,-3691.77578125,38686410.0,26,7,108.46370604621532,27.61876708290388,siltstone and sandstone,MOSLAVACKA GORA
1.64,-1504.8008,30.841854095458984,1504.8008,-4113.1197265625,2264425.5,26,7,108.66427316387428,24.7015677261524,siltstone and sandstone,MOSLAVACKA GORA
1.644,4213.4375,33.75285339355469,4213.4375,-3009.6,17753056.0,26,4,109.03081486412717,23.62508577796613,siltstone and sandstone,KLOSTAR IVANIC
1.648,6621.117,37.39933776855469,6621.117,-782.496875,43839190.0,26,7,108.92909457130844,22.859074614352743,siltstone and sandstone,MOSLAVACKA GORA
1.652,3511.1992,39.61219024658203,3511.1992,1324.22265625,12328520.0,26,4,108.3535025042428,24.21325224463509,siltstone and sandstone,KLOSTAR IVANIC
1.656,-2909.2812,38.97093963623047,2909.2812,1986.334375,8463917.0,17,4,108.10192601002558,23.98562186798313,marls and sandstones,KLOSTAR IVANIC
1.66,-7925.2812,36.35874938964844,7925.2812,702.23828125,62810084.0,11,4,108.04070034698744,24.688071615223137,clays and sandstones,KLOSTAR IVANIC
1.664,-7524.0,217.0123291015625,7524.0,-1645.24921875,56610576.0,11,7,108.1279412912312,26.16700889846364,clays and sandstones,MOSLAVACKA GORA
1.668,-2106.7207,30.29471206665039,2106.7207,-3390.816796875,4438272.0,17,4,108.53585826894133,24.4613056410276,marls and sandstones,KLOSTAR IVANIC
1.672,4614.7188,28.579076766967773,4614.7188,-3170.112890625,21295630.0,26,4,108.97780030340398,24.72263967011093,siltstone and sandstone,KLOSTAR IVANIC
1.676,8326.559,26.67576789855957,8326.559,-922.944921875,69331576.0,11,4,108.81798759943936,23.832769976409903,clays and sandstones,KLOSTAR IVANIC
1.68,7724.6406,24.830974578857425,7724.6406,2207.039453125,59670070.0,11,4,108.71267868716583,24.242366250628265,clays and sandstones,KLOSTAR IVANIC
1.684,4514.3984,21.79439353942871,4514.3984,4614.719140625,20379794.0,17,7,108.94479970331211,26.85904034574656,marls and sandstones,MOSLAVACKA GORA
1.688,2006.3994,14.35202407836914,2006.3994,5437.3431640625,4025638.5,26,7,108.80291336570085,27.39518605633583,siltstone and sandstone,MOSLAVACKA GORA
1.692,1203.8398,5.477526664733887,1203.8398,4755.1673828125,1449230.4,26,7,108.53961903409652,30.015092457384213,siltstone and sandstone,MOSLAVACKA GORA
1.696,802.5596,5.258382320404053,802.5596,3250.367578125,644101.9,15,7,108.3347129901081,30.227280986843272,limestone and sandstones,MOSLAVACKA GORA
1.7,-1304.1611,15.118182182312012,1304.1611,1444.6072265625,1700836.2,15,7,108.30785001023712,27.849161642948264,limestone and sandstones,MOSLAVACKA GORA
1.704,-5316.961,21.405424118041992,5316.961,-521.6646484375,28270074.0,11,4,108.24682963832991,26.90325099409801,clays and sandstones,KLOSTAR IVANIC
1.708,-8928.48,24.08946990966797,8928.48,-2708.640625,79717760.0,11,4,108.31104950062138,27.11916058277546,clays and sandstones,KLOSTAR IVANIC
1.712,-9129.121,223.9073181152344,9129.121,-4775.2328125,83340850.0,11,7,108.2844896959434,26.41708634115326,clays and sandstones,MOSLAVACKA GORA
1.716,-4614.7188,26.94478416442871,4614.7188,-5858.6884765625,21295630.0,11,4,108.5588274530221,24.90079159643044,clays and sandstones,KLOSTAR IVANIC
1.72,2407.6797,27.38403511047364,2407.6797,-5116.3203125,5796921.5,11,7,108.85676534632074,25.39192405841488,clays and sandstones,MOSLAVACKA GORA
1.724,8125.918,28.01456451416016,8125.918,-2427.74453125,66030544.0,15,7,109.11859502875645,23.67810929285205,limestone and sandstones,MOSLAVACKA GORA
1.728,9329.758,28.50812339782715,9329.758,1223.903125,87044380.0,15,7,108.652683902755,23.12973092594644,limestone and sandstones,MOSLAVACKA GORA
1.732,5718.2383,29.283891677856445,5718.2383,4193.375,32698250.0,15,7,109.0529673789,23.24783116460568,limestone and sandstones,MOSLAVACKA GORA
1.736,-100.32031,30.52430725097656,100.32031,5096.2546875,10064.165,17,7,108.32664639026648,26.71637454975252,marls and sandstones,MOSLAVACKA GORA
1.74,-4213.4414,32.46238327026367,4213.4414,3772.03046875,17753088.0,17,7,108.39188729135113,25.78383919917897,marls and sandstones,MOSLAVACKA GORA
1.744,-4313.758,213.56529235839844,4313.758,1284.0953125,18608506.0,17,7,108.04108771643014,26.336215460454174,marls and sandstones,MOSLAVACKA GORA
