Time (s),Depth,RD,Amplitude,Instantaneous_freq,Amplitude_abs,Amplitude_roll_mean,Amplitude_energy
1.232,3103.782189806747,85.72856382111081,5244.1133,15.952067375183105,5244.1133,-6006.89453125,27500724.0
1.236,3113.6243108279145,194.55586733102768,12633.547,17.803956985473633,12633.547,-762.78046875,159606510.0
1.24,3123.868140287292,181.64899787713944,16685.82,17.98744010925293,16685.82,4958.071875,278416600.0
1.248,3144.17501192734,169.10357138977793,11441.703,14.376815795898438,11441.703,12395.17890625,130912570.0
1.252,3154.224642438694,176.57206647414472,8342.91,3.6459429264068604,8342.91,13014.93828125,69604150.0
1.256,3163.765983916775,179.3308836159026,9296.383,4.0922651290893555,9296.383,12347.50546875,86422740.0
1.26,3173.377795844905,151.9779877632455,12395.18,5.25870943069458,12395.18,11489.37734375,153640480.0
1.264,3183.066467764129,300.64004736429627,11680.074,15.884916305541992,11680.074,10631.25,136424130.0
1.268,3193.2683613490403,133.63793953615016,3098.7969,19.89636993408203,3098.7969,8962.66875,9602542.0
1.276,3213.3778575380165,150.78437004394837,-22883.41,22.091184616088867,22883.41,-1287.19140625,523650460.0
1.28,3223.2248373922453,169.42676318438293,-26697.312,21.8011474609375,26697.312,-9105.68984375,712746500.0
1.284,3233.0904561365965,82.84491197205968,-21691.566,228.9381866455078,21691.566,-15780.01796875,470524060.0
1.288,3242.891283811822,176.10518359225094,-11680.074,20.383447647094727,11680.074,-18735.7921875,136424130.0
1.292,3252.8756464555627,93.87218404660734,-1906.9492,19.00370979309082,1906.9492,-16971.8625,3636455.2
1.296,3262.983021233255,94.88741463992787,4290.6406,17.037925720214844,4290.6406,-11537.05234375,18409596.0
1.3,3273.0860216478036,201.82664195071965,7151.0664,16.112468719482422,7151.0664,-4767.3765625,51137750.0
1.304,3283.081373921756,88.80009899210756,7389.4336,15.594326972961426,7389.4336,1048.8234375,54603730.0
1.308,3293.4225994083195,157.1480661123303,5959.2188,16.082664489746094,5959.2188,4576.68203125,35512290.0
1.312,3303.654710293096,207.3322648213367,3337.164,18.856870651245117,3337.164,5625.5046875,11136664.0
1.316,3313.8430961571403,179.28946259106885,476.73828,29.983543395996094,476.73828,4862.72421875,227279.39
1.32,3324.204183602887,253.18544872919998,-1191.8438,140.54832458496094,1191.8438,3194.1421875,1420491.5
1.324,3334.451276461998,132.0473778930301,-476.73633,27.023130416870117,476.73633,1620.908203125,227277.53
1.328,3344.5157828460287,96.12847144387506,3098.7969,21.34878158569336,3098.7969,1048.823828125,9602542.0
1.332,3354.5782467232375,88.34502765977123,8581.277,21.65272331237793,8581.277,2097.646484375,73638320.0
1.336,3360.0000131920756,137.60402638415076,12871.918,21.70094871520996,12871.918,4576.682421875,165686270.0
1.34,3365.0356417891035,58.05709314373828,13110.285,21.918176651000977,13110.285,7437.108203125,171879580.0
1.344,3369.9000529274613,74.30605292746266,7866.172,22.390926361083984,7866.172,9105.68984375,61876660.0
1.348,3375.0521773102373,221.3496982997547,-715.10547,21.990724563598633,715.10547,8342.909375,511375.84
1.352,3380.300046655847,148.17309331169457,-8819.645,21.482086181640625,8819.645,4862.725,77786130.0
1.356,3385.5151511310564,125.79156929636648,-13587.023,20.94704246520996,13587.023,-429.06328125,184607200.0
1.36,3390.717391987755,179.68432689253382,-14302.129,229.13877868652344,14302.129,-5911.54609375,204550900.0
1.364,3395.958879332795,202.17835976722208,-10964.965,22.417552947998047,10964.965,-9677.7734375,120230456.0
1.368,3401.200012633609,143.18594946555825,-3813.9004,25.294471740722656,3813.9004,-10297.532421875,14545836.0
1.372,3406.279188640884,244.6744400407165,4767.375,29.707983016967773,4767.375,-7580.128515625,22727864.0
1.376,3412.189770736946,265.04119029998304,9296.383,35.02735900878906,9296.383,-3003.447265625,86422740.0
1.38,3417.600026514418,275.031,6197.59,40.429718017578125,6197.59,1096.496484375,38410120.0
1.388,3428.4000627501478,228.93318825044742,-9773.121,39.57961654663086,9773.121,1620.9078125,95513896.0
1.392,3434.008661412896,232.8213578903736,-9773.121,215.0777587890625,9773.121,-1287.19140625,95513896.0
1.396,3439.200024943816,317.08487528091325,-2383.6875,32.015830993652344,2383.6875,-3623.20546875,5681966.0
1.4,3444.400025827933,265.1200258279348,6435.957,30.292476654052734,6435.957,-3575.53203125,41421544.0
1.404,3449.5009006529585,291.57211603353153,10249.859,29.644540786743164,10249.859,-1048.82265625,105059620.0
1.408,3454.6086134086545,347.3163989430902,7151.0664,30.77977180480957,7151.0664,2336.01484375,51137750.0
1.412,3459.600048981205,224.77895101879542,953.47656,34.56568145751953,953.47656,4481.334375,909117.56
1.416,3464.600073252745,274.77592674725446,-2383.6875,54.76438903808594,2383.6875,4481.334375,5681966.0
1.42,3469.7747275248826,317.90931018568705,-476.73633,177.47341918945312,476.73633,3098.795703125,227277.53
1.424,3474.9105757427683,273.21059093121767,4767.375,37.79955291748047,4767.375,2002.298828125,22727864.0
1.428,3480.100041496084,331.69108299216623,9058.016,27.43556785583496,9058.016,2383.688671875,82047650.0
1.432,3485.200095141945,227.28699999999995,9534.754,23.6107120513916,9534.754,4099.944140625,90911540.0
1.436,3490.4000741748578,211.89014834971744,6197.59,21.02602767944336,6197.59,5816.199609375,38410120.0
1.44,3495.4524155169306,174.51886252202365,0.0,20.290456771850586,0.0,5911.546875,0.0
1.444,3500.7376448520617,159.25654401299875,-7389.4336,19.9333553314209,7389.4336,3480.18515625,54603730.0
1.448,3505.750531085026,49.78367322013819,-13587.023,18.907756805419922,13587.023,-1048.82265625,184607200.0
1.452,3510.8000236029948,186.43588198503005,-17400.926,19.15822410583496,17400.926,-6435.95859375,302792220.0
1.456,3515.800006321153,77.42748735769698,-17162.559,230.5545654296875,17162.559,-11107.98828125,294553400.0
1.46,3520.9852887081165,74.99377700045031,-12395.18,19.934123992919922,12395.18,-13587.02421875,153640480.0
1.464,3526.031869483295,136.43739477649555,-3337.164,20.96624755859375,3337.164,-12776.5703125,11136664.0
1.468,3532.089965854596,183.1673002110465,7627.801,22.046735763549805,7627.801,-8533.60546875,58183344.0
1.472,3538.1991562898597,140.2246326957055,15970.711,23.102888107299805,15970.711,-1859.278125,255063600.0
1.476,3543.824174809952,77.3958183684906,17400.926,22.777374267578125,17400.926,5053.41875,302792220.0
1.48,3549.0000531411583,228.06406282314796,12871.918,21.590801239013672,12871.918,10106.83828125,165686270.0
1.484,3554.0609524767133,76.95127151839337,6435.957,18.780723571777344,6435.957,12061.4625,41421544.0
1.488,3560.250166270481,308.8873204162843,2622.0586,11.71692180633545,2622.0586,11060.3140625,6875191.5
1.5,3578.411486709505,346.9299952933208,-5959.2188,15.929105758666992,5959.2188,715.107421875,35512290.0
1.504,3584.2000544504986,314.9814356039913,-13587.023,20.511856079101562,13587.023,-3289.488671875,184607200.0
1.508,3589.6890933132595,149.84825569165943,-19546.246,22.93608856201172,19546.246,-7723.149609375,382055740.0
1.512,3595.554643527925,311.02615403185604,-18116.031,224.6609344482422,18116.031,-11584.725,328190600.0
1.528,3619.0803582954227,190.01210244738022,19546.246,28.787548065185547,19546.246,5101.09375,382055740.0
1.532,3624.7139122538065,242.5204838089071,8581.277,29.337705612182617,8581.277,10440.55546875,73638320.0
1.536,3630.3000354604537,154.07956736725703,-2145.3184,30.073392868041992,2145.3184,11298.683203125,4602391.0
1.54,3636.198882906652,30.502401516578807,-5720.8516,34.16193771362305,5720.8516,8199.888671875,32728142.0
1.544,3641.800058454226,89.23026304402345,-2145.3184,197.65696716308594,2145.3184,3623.20703125,4602391.0
1.548,3647.6000930331575,74.74413954973723,2860.4277,71.99811553955078,2860.4277,286.043359375,8182047.0
1.552,3652.8000910827127,54.731091082716006,4767.375,38.503597259521484,4767.375,-476.737109375,22727864.0
1.556,3658.4000049645033,46.628997517747145,2860.4277,27.737398147583008,2860.4277,524.412109375,8182047.0
1.56,3663.700053663385,145.21978534645822,-1191.8438,24.21368408203125,1191.8438,1430.213671875,1420491.5
1.564,3669.400062489319,65.26909373398063,-4529.008,21.48794937133789,4529.008,953.47578125,20511912.0
1.568,3674.80004051151,60.8829594884898,-5720.8516,18.262977600097656,5720.8516,-762.780078125,32728142.0
1.572,3680.4869883104557,91.55607524528766,-5482.4805,15.00538444519043,5482.4805,-2812.751171875,30057592.0
1.576,3686.200095259836,98.70480948032922,-4529.008,235.5634002685547,4529.008,-4290.63828125,20511912.0
1.58,3692.192961286272,79.88333712037424,-3098.795,13.795217514038086,3098.795,-4672.028515625,9602530.0
1.584,3698.000071650039,39.96364174980996,-1430.2129,14.765891075134277,1430.2129,-4052.26953125,2045508.9
1.588,3703.442486476639,52.64081729707846,-476.73633,1.1985653638839722,476.73633,-3003.446484375,227277.53
1.592,3708.900001297848,48.88099870214948,-2145.3184,189.32301330566406,2145.3184,-2336.0140625,4602391.0
1.596,3714.1745986454057,33.72395364023954,-6197.59,17.185779571533203,6197.59,-2669.73046875,38410120.0
1.6,3719.224051708804,45.255848149959576,-8581.277,225.4169921875,8581.277,-3766.226953125,73638320.0
1.604,3725.000069802794,59.0755235209473,-4290.6367,26.140888214111328,4290.6367,-4338.31171875,18409564.0
1.608,3730.600016650361,22.53802497553844,5959.2188,26.53534698486328,5959.2188,-3051.120703125,35512290.0
1.612,3735.7042752753973,28.01536028689316,15493.977,26.657983779907227,15493.977,476.73828125,240063310.0
1.616,3740.6439725783694,43.23838200352478,17400.926,25.698272705078125,17400.926,5196.44140625,302792220.0
1.62,3746.250021124898,44.99835356374616,11918.441,23.993080139160156,11918.441,9296.38515625,142049250.0
1.624,3751.5769150589163,20.886348624049532,4290.6406,21.102481842041016,4290.6406,11012.640625,18409596.0
1.628,3756.853458280942,38.963121323942694,-715.10547,15.821155548095703,715.10547,9677.77578125,511375.84
1.632,3761.9000613915155,37.300815825449824,-3813.9004,12.267285346984863,3813.9004,5816.200390625,14545836.0
1.636,3766.900086117946,42.73191388205328,-7627.801,13.98678970336914,7627.801,810.455078125,58183344.0
1.64,3772.100042953992,22.036214769954768,-12633.547,18.240398406982422,12633.547,-4099.942578125,159606510.0
1.644,3777.2000811194516,31.99375664164661,-15970.711,227.7200164794922,15970.711,-8152.212890625,255063600.0
1.648,3782.4038618843183,25.059029303411464,-13110.285,24.4993839263916,13110.285,-10631.248828125,171879580.0
1.652,3787.696666384052,21.550293017110043,-3098.795,25.125381469726562,3098.795,-10488.227734375,9602530.0
1.656,3792.811567488153,19.29736778575514,10249.859,25.05279541015625,10249.859,-6912.695703125,105059620.0
1.66,3797.9536547191274,19.54226331052875,20976.46,24.759471893310547,20976.46,-190.694140625,440011900.0
1.664,3802.77388546128,26.195942524236028,24075.254,24.29816246032715,24075.254,7818.498828125,579617860.0
1.668,3807.9439739341906,28.882018958698588,18116.031,23.747709274291992,18116.031,14063.762109375,328190600.0
1.672,3813.4017737431327,35.64796909005183,6197.59,22.740808486938477,6197.59,15923.0390625,38410120.0
1.676,3819.2747033970386,84.07352791788493,-6435.957,21.595325469970703,6435.957,12585.87578125,41421544.0
1.68,3824.8000554160417,53.93786145989131,-16209.082,21.249094009399414,16209.082,5148.7671875,262734340.0
1.684,3830.400077007097,64.35830802839108,-20261.352,20.744848251342773,20261.352,-3718.55390625,410522370.0
1.688,3835.9000214206076,40.88889289695166,-18592.77,230.3354949951172,18592.77,-11060.3140625,345691070.0
1.692,3841.0000928170884,35.92795359145642,-13110.285,19.251218795776367,13110.285,-14921.8890625,171879580.0
1.696,3846.4000358621392,34.523143448564895,-5482.4805,19.364961624145508,5482.4805,-14731.19375,30057592.0
1.7,3851.700008358417,35.761008358418195,2383.6895,19.847183227539062,2383.6895,-11012.639453125,5681975.5
1.704,3857.1807372662024,38.265849838131494,8819.648,21.46355438232422,8819.648,-5196.439453125,77786200.0
1.708,3862.5000233410083,30.143941647480585,11441.703,24.002981185913086,11441.703,810.455078125,130912570.0
1.712,3867.400071043834,14.364644780825081,8581.277,26.89396858215332,8581.277,5148.767578125,73638320.0
1.716,3872.6000671288557,38.243,2383.6895,31.177824020385742,2383.6895,6722.0015625,5681975.5
1.72,3878.0000637887256,27.122808633827557,-2383.6875,42.223716735839844,2383.6875,5768.526171875,5681966.0
1.724,3883.0000660145524,19.572264058203853,-2383.6875,187.0104522705078,2383.6875,3527.858984375,5681966.0
1.728,3887.7809055844823,22.159920245747,1668.582,49.906837463378906,1668.582,1573.234765625,2784166.0
1.732,3892.2000386676123,10.215096669032485,5720.8516,34.12841796875,5720.8516,1001.149609375,32728142.0
1.736,3897.1000378979843,27.241943153025513,6674.328,28.62910270690918,6674.328,1859.27734375,44546656.0
1.74,3902.700088834266,29.609911165733955,3813.9023,27.492616653442383,3813.9023,3098.7953125,14545851.0
1.744,3908.3000951794475,33.2881427691767,-1668.582,27.660799026489258,1668.582,3241.81640625,2784166.0
1.748,3914.5000540170354,47.818,-7151.0625,28.908798217773438,7151.0625,1477.8875,51137696.0
1.752,3919.896627073077,36.467114794309595,-9296.383,218.00494384765625,9296.383,-1525.559375,86422740.0
