Time (s),Depth,Sonic_Velocity,AC,PHIT,R64,RD,TEMP,SW,Amplitude,Instantaneous_freq,Amplitude_abs,Amplitude_roll_mean,Amplitude_energy
1.016,1636.6349668124287,3397.607078704441,89.71110153833905,0.1987897895517108,9.47193108308583,7.361982629235497,80.2123140375605,1.0,4081.71,40.029476165771484,4081.71,-236.3078125,16660356.0
1.02,1642.8658821381262,3328.7695856422843,91.56691935915656,0.19938235723753212,10.281,8.520351942273782,80.38911058200559,1.0,-1503.7861,47.05805206298828,1503.7861,1740.0982421875,2261372.8
1.024,1649.6605491839541,3483.4078922155263,87.50115293334831,0.240133958976521,11.46415606528379,8.616667710645164,80.58185592633463,1.0,-4081.708,199.04493713378906,4081.708,1826.028515625,16660340.0
1.028,1656.7097591862891,3675.477522670269,82.928,0.1698657795292094,12.18590240813717,8.117432198314699,80.7817830164022,1.0,-1503.7861,47.06818771362305,1503.7861,794.86015625,2261372.8
1.032,1663.9985215036647,3568.3957605232795,85.41653628862804,0.24068373654031144,10.337684138261563,9.167545696083364,80.98855860210261,1.0,3759.4697,42.14259719848633,3759.4697,150.3798828125,14133613.0
1.036,1671.1374867288976,3522.236040960269,86.53863218015675,0.22775228262921285,9.904987259743928,5.89764636647112,81.19108711513809,1.0,6229.9766,38.855411529541016,6229.9766,580.033203125,38812610.0
1.04,1678.5575157593155,3798.858063147359,80.23611515753673,0.18177515759320412,9.721150315186408,5.921234040132089,81.40161044126097,1.0,3222.4033,37.36978530883789,3222.4033,1525.27109375,10383883.0
1.044,1685.7581043641687,3933.770384994738,77.4849082175647,0.178355633785627,13.605186793068832,9.837535089111123,81.60582692219677,1.0,-3222.4014,37.758689880371094,3222.4014,1697.132421875,10383871.0
1.048,1693.1698167848106,3845.425568702593,79.26343102861762,0.19864242908905164,15.690021217467276,12.076,81.81612468675941,1.0,-7518.9336,37.965518951416016,7518.9336,494.1029296875,56534364.0
1.052,1700.7915989066182,3712.662592356831,82.09756364836656,0.23364634095773743,18.821981038706472,12.917793951881611,82.03235636829213,1.0,-5692.9062,212.4049835205078,5692.9062,-1396.372265625,32409182.0
1.056,1708.4059750771085,3723.448212675211,81.86059782865283,0.19112100333484894,16.7092265416341,11.774230588469797,82.2483673021588,1.0,1288.9619,37.14107894897461,1288.9619,-2384.5751953125,1661422.9
1.06,1716.1192924801655,4186.95573998759,72.80054513804266,0.12246655712324776,15.509456988254719,11.911049294538508,82.46714018944479,1.0,8056.004,35.74379348754883,8056.004,-1417.855078125,64899200.0
1.064,1723.4702286045056,3576.6658510032917,85.22147690085032,0.23600765535683565,17.606252521155373,19.652839499449104,82.67566640092609,1.0,9452.379,34.2004508972168,9452.379,1117.1009765625,89347464.0
1.068,1730.906317397728,3961.0585581978603,76.9818773475401,0.20099183144195776,18.03007395761231,8.407241823473063,82.88667688713615,1.0,4081.71,33.32805252075195,4081.71,3437.2296875,16660356.0
1.072,1738.5265172313575,3706.9099937770984,82.22519624687381,0.19614444946816612,14.40533241820162,8.254571363980721,83.10284248247807,1.0,-4189.121,31.77237892150879,4189.121,3737.98671875,17548736.0
1.076,1746.118039220438,3807.2116785307676,80.06444322255939,0.22126196053691646,17.692474509137853,12.68421177583876,83.31812313739287,1.0,-9774.617,30.168563842773438,9774.617,1525.2708984375,95543144.0
1.08,1753.6382818252707,3912.664310173032,77.9013616645881,0.18154687269890643,26.602819167705952,12.73157947113973,83.53147189110766,1.0,-9774.617,220.40089416503906,9774.617,-2040.8533203125,95543144.0
1.084,1761.5063001585343,3937.046775201789,77.41862521049653,0.1400534912805841,19.326873996829306,12.062139651223365,83.7546827045975,1.0,-4833.6016,28.313438415527344,4833.6016,-4898.0494140625,23363704.0
1.088,1769.2944538751033,4397.432538428485,69.39263344291041,0.10283927643953003,25.00822354251545,22.926872659210144,83.9756447085031,1.0,1288.9619,26.738510131835938,1288.9619,-5456.5990234375,1661422.9
1.092,1777.2905539003332,3790.0751826436476,80.42136998903607,0.2124729482649902,25.008768553612512,26.479961267953684,84.20243550920951,1.0,5800.3203,26.197826385498047,5800.3203,-3458.7107421875,33643716.0
1.096,1785.1761503598332,3779.8136289295453,80.6389837911367,0.16642890430170598,4.1964983738973896,21.239894322384302,84.42613221007521,1.0,7089.2812,24.749656677246094,7089.2812,-85.9310546875,50257908.0
1.1,1792.8175451491318,3915.0576962915625,77.85391999183885,0.19090512389321163,25.433680806278506,17.329946871590206,84.64290880932496,1.0,5907.7344,23.46578598022461,5907.7344,3050.5392578125,34901324.0
1.104,1800.9321855432934,4157.82363780997,73.30948122000451,0.1479854581052567,26.598645133525217,14.961811611394273,84.87313338075532,1.0,3007.5752,24.304723739624023,3007.5752,4618.774609375,9045509.0
1.108,1809.0521924371892,3920.307656690118,77.74900000000001,0.2488,29.799148588450393,20.578052900816818,85.10346138824144,1.0,-644.4795,25.015031814575195,644.4795,4232.086328125,415353.8
1.112,1817.1671323018259,4200.032628606911,72.57523100679138,0.16182235048753024,23.860110135652995,14.070127338277013,85.33367970445106,1.0,-3652.0547,25.935020446777344,3652.0547,2341.611328125,13337503.0
1.116,1825.4575824992305,4320.958426290714,70.55979755650365,0.16738835744507566,23.318077123104725,14.933776047880386,85.56891230997834,1.0,-4833.6016,28.301620483398438,4833.6016,-42.965234375,23363704.0
1.12,1833.7237648052267,3985.9250385990817,76.47860507996086,0.1723517766267418,16.23287749606127,11.023703131056378,85.80336541454624,1.0,-3329.8145,219.22366333007812,3329.8145,-1890.475,11087664.0
1.124,1842.0737599373194,4012.849544473116,75.956,0.2217035214414918,15.619332829456571,9.022187045196313,86.04026527824514,1.0,-214.82617,33.0985221862793,214.82617,-2534.9552734375,46150.285
1.128,1850.2901801158653,4087.8731793675065,74.562,0.2403793731636144,28.822160882479853,12.736217868820587,86.27332504324438,1.0,2363.0947,36.843746185302734,2363.0947,-1933.4404296875,5584216.5
1.132,1858.6181831945964,4156.521263744651,73.33063361079307,0.22997277820032822,29.45199606343409,22.517559879444317,86.5096091294489,1.0,2577.9229,41.686798095703125,2577.9229,-687.444921875,6645686.0
1.136,1867.3683568133745,4351.622038241674,70.04296994139456,0.14430732327586965,29.03640940033261,24.109453546959777,86.75781399077435,1.0,322.2412,43.96363830566406,322.2412,343.7236328125,103839.4
1.14,1876.1202534631302,4261.105679047087,71.5318333619349,0.10577721190549265,17.962486265391,35.72999680504489,87.00608735043097,1.0,-2255.6807,41.88612365722656,2255.6807,558.550390625,5088095.5
1.144,1884.3248979703885,4235.444938331923,71.97062466832335,0.1828951053244659,24.659148976958193,12.58476329130635,87.23882204114133,1.0,-2900.1611,211.51463317871094,2900.1611,21.4833984375,8410935.0
1.148,1892.767423937741,4376.133971000663,69.65102151159374,0.11953253584430573,41.57646491735279,23.76967879407173,87.47835529419454,1.0,-1074.1328,35.95957565307617,1074.1328,-665.962109375,1153761.2
1.152,1901.6282373593817,4536.733985674381,67.19827444161682,0.1055,41.95762584251382,18.25857612548233,87.72969064606285,1.0,1611.2021,34.54585647583008,1611.2021,-859.30625,2595972.2
1.156,1910.116526789537,4147.9259235911595,73.48252678954444,0.10708237548259922,33.26547515643315,16.17154035147423,87.97047927689678,1.0,2900.163,34.16543197631836,2900.163,-343.721875,8410946.0
1.16,1918.6551989521286,4263.848937540409,71.48484591473904,0.17700668082911367,41.23077926935386,20.522247911417196,88.21274557065965,1.0,1933.4424,34.78522491455078,1933.4424,494.102734375,3738199.5
1.164,1927.2574417249116,4424.4489760262595,68.89499697004833,0.16304094405894073,33.76905378794371,19.53476794983612,88.45676581002246,1.0,-107.41211,37.21778869628906,107.41211,1052.6525390625,11537.361
