Time (s),Depth,Sonic_Velocity,AC,PORT,R64,SW,RT,POR,PORW,Amplitude,Instantaneous_freq,Amplitude_abs,Amplitude_roll_mean,Amplitude_energy
1.064,1920.4783405384726,4573.614309241806,66.64334273284238,,15.846585134617307,,17.542941933890912,,,9577.91,24.753976821899414,9577.91,-276.6951171875,91736360.0
1.068,1929.6824790668861,4617.329998749292,66.01230017922644,,15.878163157747291,,16.251525627992944,,,12664.129,24.985061645507812,12664.129,3426.7642578125,160380160.0
1.072,1938.8250754540172,4600.109077176386,66.25933123880806,,18.10397283655953,,17.694144871682504,,,10535.703,25.072612762451172,10535.703,6683.2541015625,111001040.0
1.076,1948.0171397969157,4577.729842501094,66.58343831314309,,12.330827530952254,,10.797919120868931,,,4044.0088,24.991085052490234,4044.0088,8024.162109375,16354007.0
1.08,1957.049181164621,4577.362793852264,66.58917825784347,,14.519508188353713,,11.512768684402161,,,-3618.3232,24.799488067626953,3618.3232,6640.685546875,13092263.0
1.084,1965.9433338288234,4523.043461918746,67.38825567281945,,12.181466409016402,,10.077669441361836,,,-8832.965,24.14513397216797,8832.965,2958.510546875,78021260.0
1.088,1974.7270356179017,4382.2923486911595,69.55263952509453,,12.549,,9.455575677249136,,,-10003.598,23.633544921875,10003.598,-1575.034765625,100071970.0
1.092,1983.4537169130642,4378.386568338299,69.61469060101997,,11.573628308694316,,13.7286303713426,,,-7555.9062,227.3667755126953,7555.9062,-5193.356640625,57091720.0
1.096,1992.1867858176072,4396.048212388707,69.33500541966245,0.0,11.145335774221866,100.0,10.828056989916618,0.0,0.0,-3831.165,20.471906661987305,3831.165,-6768.39140625,14677826.0
1.1,2000.9104664421573,4292.214563241709,71.01239022431324,1.3077895309140373,13.761964731778491,100.0,13.803094972355083,1.3077895309140373,1.3077895309140373,-532.10645,18.650190353393555,532.10645,-6151.148046875,283137.28
1.104,2009.5633401556445,4254.093275527409,71.64888941844791,0.0,16.81178198907211,100.0,10.876273025333953,0.0,0.0,1596.3193,15.627652168273926,1596.3193,-4065.2912109375,2548235.5
1.108,2018.0274666181624,3859.5965542980557,78.97684267038883,0.0,14.767997402203086,100.0,10.26366533745582,0.0,0.0,3192.6377,14.934661865234375,3192.6377,-1426.044140625,10192935.0
1.112,2026.6141114326463,4228.302285625661,72.08568026045637,7.819331909709069,21.880790969628638,87.84837365095376,16.658920260760677,7.819331909709069,6.854438813172234,4469.6914,16.282184600830078,4469.6914,979.075390625,19978142.0
1.116,2035.3804708103246,4544.16686920621,67.07501045166038,1.8905557558745552,21.67355009301245,100.0,20.106322696560436,1.8905557558745552,1.8905557558745552,5321.0625,16.90376091003418,5321.0625,2809.5208984375,28313706.0
1.12,2043.9611296662338,4372.279831655278,69.71426247364849,0.0,21.79353172924923,100.0,14.386535512187912,0.0,0.0,5214.6406,20.48584747314453,5214.6406,3958.8703125,27192476.0
1.124,2052.784786443681,4428.6901229497535,68.82396284815286,0.02245640668995375,25.792,100.0,26.01599558978156,0.02245640668995375,0.02245640668995375,3192.6377,22.490123748779297,3192.6377,4278.133984375,10192935.0
1.128,2061.7863660186104,4544.322603615424,67.07510830092203,7.573316728655556,22.397816990701273,76.07104195266174,28.32753276838825,7.573316728655556,5.7609077092134795,-319.26367,23.713665008544922,319.26367,3575.7537109375,101929.29
1.132,2070.7031570017316,4556.989490911768,66.88643170943945,0.0,16.44194794886352,100.0,24.841938526397183,0.0,0.0,-4150.426,25.37097930908203,4150.426,1851.7302734375,17226034.0
1.136,2079.478797428684,4177.796085425479,72.95807648570293,0.0,15.758939871434045,100.0,17.961933568504662,0.0,0.0,-6278.8516,26.22828483581543,6278.8516,-468.2525390625,39423976.0
1.14,2088.13321231393,4590.225332383437,66.40487638794046,0.004317600813079878,21.64033212313947,100.0,25.33312631958936,0.004317600813079878,0.004317600813079878,-5533.9023,222.8429412841797,5533.9023,-2617.9611328125,30624076.0
1.144,2097.151687911861,4431.469057509136,68.78098028525078,0.0,21.639270065900508,100.0,25.800465053644707,0.0,0.0,-2234.8467,28.258100509643555,2234.8467,-3703.4580078125,4994539.5
1.148,2105.9982852604985,4691.606038791033,64.96716528263748,0.006879968234869055,22.268491823366627,100.0,29.856961391408962,0.006879968234869055,0.006879968234869055,1702.7402,29.732337951660156,1702.7402,-3299.0572265625,2899324.2
1.152,2115.1657393577757,4653.190973154683,65.50356217338597,0.0,27.586797983491685,100.0,26.087531925761205,0.0,0.0,3724.745,31.489320755004883,3724.745,-1724.023046875,13873726.0
1.156,2124.114148881159,4499.488099872421,67.74111371759831,0.8214540358908202,26.701105361494754,100.0,31.716014984123227,0.8214540358908202,0.8214540358908202,2766.9531,33.87275314331055,2766.9531,85.137890625,7656029.5
1.16,2133.1294061160147,4379.822505999693,69.59187810231383,0.004117816519049965,18.634878342382486,100.0,21.778280617315687,0.004117816519049965,0.004117816519049965,212.84277,41.597835540771484,212.84277,1234.4869140625,45302.047
1.164,2142.07142119338,4526.783867580598,67.33257209259472,0.0,17.6925684773568,100.0,27.504022253957682,0.0,0.0,-1383.4766,63.04700469970703,1383.4766,1404.7609375,1914007.4
1.168,2151.243639162834,4630.615701106876,65.82364111629282,0.069,26.131246735686698,100.0,23.12955280244531,0.069,0.069,-212.84277,187.84255981445312,212.84277,1021.6443359375,45302.047
1.172,2160.399394778726,4525.643520670266,67.34953864694847,0.024915269019344884,21.36957029288382,100.0,17.944990665315895,0.024915269019344884,0.024915269019344884,2660.5322,41.571651458740234,2660.5322,808.8017578125,7078431.5
1.176,2169.4749077906426,4395.097055255717,69.35003408930585,0.0,20.16135430920932,100.0,22.61899469270067,0.0,0.0,4469.6914,34.83961868286133,4469.6914,1149.3494140625,19978142.0
1.18,2178.7727241548328,4655.655038909579,65.46881433120762,0.0,25.594454140127116,100.0,24.422010191059243,0.0,0.0,2766.9531,33.044158935546875,2766.9531,1660.171484375,7656029.5
1.184,2188.021714353208,4706.600626533389,64.76018725456487,0.0,27.566508607202042,100.0,32.56562002834879,0.0,0.0,-2128.4248,32.3104133605957,2128.4248,1511.1818359375,4530192.0
1.188,2197.45600019452,4582.509239621831,66.51387030781754,0.2696788387547349,31.514359914414086,100.0,26.405239181098395,0.2696788387547349,0.2696788387547349,-6704.539,31.614852905273438,6704.539,212.842578125,44950844.0
1.192,2206.9996693410462,4848.655257182626,62.8627909798792,6.347805397886847,28.642181862424497,80.54602873591838,42.609873862928126,6.347805397886847,5.112700996981706,-7449.4883,218.57481384277344,7449.4883,-1809.1615234375,55494876.0
1.196,2216.6234532699623,4771.196268811647,63.883351086220124,0.0,23.190319438790137,100.0,32.741620230840155,0.0,0.0,-3405.4805,31.61054229736328,3405.4805,-3384.1958984375,11597297.0
1.2,2226.2536395954303,4751.415673130384,64.14930548267435,0.02214558381715409,23.41162827458294,100.0,33.3582988282143,0.02214558381715409,0.02214558381715409,2554.1104,31.39371681213379,2554.1104,-3426.764453125,6523479.5
1.204,2236.3501397604587,4966.130080798585,61.3762209926906,0.001994409582307428,25.198,100.0,27.79667575577383,0.001994409582307428,0.001994409582307428,6278.8516,31.472888946533203,6278.8516,-1745.3091796875,39423976.0
1.208,2246.062491100282,5005.445343237544,60.89635554033019,0.0,26.941122419084067,100.0,21.592732734562375,0.0,0.0,5533.9023,32.08781433105469,5533.9023,702.3791015625,30624076.0
1.212,2256.6470204373927,5159.340559049051,59.07732427394305,0.6298651847545231,28.864535460779553,100.0,36.27850910710127,0.6298651847545231,0.6298651847545231,1702.7402,32.83411407470703,1702.7402,2532.8248046875,2899324.2
1.216,2266.567188753987,4852.586934308244,62.81187590287655,1.0256746837297563,25.806186346324395,100.0,28.210993773803953,1.0256746837297563,1.0256746837297563,-1596.3184,35.741851806640625,1596.3184,2894.6572265625,2548232.2
1.22,2276.505239584099,4851.699549394121,62.823358827154,3.178588438901921,21.54819301969188,100.0,29.70456448049198,3.178588438901921,3.178588438901921,-1702.7402,203.44009399414062,1702.7402,2043.287109375,2899324.2
1.224,2286.2255664457925,4939.243483440714,61.70986818977156,0.0029773421679036294,24.04747918739123,100.0,22.406611920231324,0.0029773421679036294,0.0029773421679036294,638.5283,77.53141784667969,638.5283,915.2224609375,407718.4
1.228,2296.016720817881,4860.813062290338,62.70556210875073,1.6315263498202035,22.817842539040065,100.0,26.616484626442837,1.6315263498202035,1.6315263498202035,2447.6895,54.27585220336914,2447.6895,297.9798828125,5991183.5
1.232,2305.810226812629,4894.765207493899,62.27060783721547,0.00848865936951707,29.804249493870625,100.0,27.04669461278396,0.00848865936951707,0.00848865936951707,1383.4766,36.81687927246094,1383.4766,234.1271484375,1914007.4
1.236,2315.7854212330485,4996.874516317542,60.998129854439874,0.007687910973055412,32.97822565056386,100.0,33.517337604321526,0.007687910973055412,0.007687910973055412,-2341.2676,32.36701202392578,2341.2676,85.1373046875,5481534.0
1.24,2325.7296219169166,4978.608065681177,61.22202427251102,0.7166847143952909,43.48247276612535,100.0,39.286643944724176,0.7166847143952909,0.7166847143952909,-5853.168,30.38551902770996,5853.168,-744.9482421875,34259576.0
1.244,2335.84724975003,5024.785124519703,60.65933293938631,0.0,42.78224256749589,100.0,39.998519456206985,0.0,0.0,-6278.8516,220.11778259277344,6278.8516,-2128.42421875,39423976.0
1.248,2346.082826104019,5117.081553494994,59.56523747938878,0.010858694798707696,44.538684798824555,100.0,47.69584443864835,0.010858694798707696,0.010858694798707696,-2979.795,28.878028869628906,2979.795,-3213.92109375,8879178.0
1.252,2356.4530800483717,5227.6147796894875,58.30642030834119,0.042123201934726094,41.54775875695234,100.0,52.83493087787735,0.042123201934726094,0.042123201934726094,1809.1621,27.961185455322266,1809.1621,-3128.783984375,3273067.5
1.256,2366.842449550343,5222.638823716354,58.36150486540335,0.04248991006553132,46.42168823210222,100.0,66.00879791859968,0.04248991006553132,0.04248991006553132,5427.4844,27.90753746032715,5427.4844,-1575.03359375,29457586.0
1.26,2377.2882614430455,5249.96683920009,58.057518892588476,1.9979777734253301,45.957470861245596,100.0,66.93376720731072,1.9979777734253301,1.9979777734253301,5959.59,27.257675170898438,5959.59,787.51796875,35516710.0
1.264,2387.835221152785,5178.541571115453,58.85828843676478,0.04222653833226879,41.369111636263575,100.0,36.18742157973565,0.04222653833226879,0.04222653833226879,3831.165,26.54707145690918,3831.165,2809.5212890625,14677826.0
1.268,2398.2686976846044,5156.920448926186,59.105191067095966,0.002504185232298297,47.84927350811677,100.0,62.196906157497544,0.002504185232298297,0.002504185232298297,744.9492,25.934059143066406,744.9492,3554.4701171875,554949.3
1.272,2408.61260610212,5082.927269447473,59.9655082584257,0.049243633872335005,52.372,100.0,58.81721105965858,0.049243633872335005,0.049243633872335005,-1489.8975,24.777137756347656,1489.8975,2894.658203125,2219794.5
1.276,2418.853199177797,5150.618544336789,59.1773601644432,0.009575852001120684,62.253,100.0,64.73628331739909,0.009575852001120684,0.009575852001120684,-2128.4248,23.09195899963379,2128.4248,1383.4763671875,4530192.0
1.28,2429.124196888014,4973.771659648091,61.28153122242541,0.0,56.42465958710837,100.0,44.4853137924747,0.0,0.0,-1596.3184,16.923879623413086,1596.3184,-127.7052734375,2548232.2
1.284,2439.3966576518847,5158.185531277079,59.09055037778401,0.0,53.24049594334595,100.0,56.095074475146085,0.0,0.0,-1064.2119,3.5361878871917725,1064.2119,-1106.7806640625,1132547.0
1.288,2449.735017131187,5154.350741571819,59.13458795956533,1.1423495686870588,57.909107880349005,100.0,65.28520957889276,1.1423495686870588,1.1423495686870588,-1170.6338,8.010796546936035,1170.6338,-1489.897265625,1370383.5
1.292,2460.2224756486357,5297.049837292645,57.54174975865048,0.0,59.79493490216179,100.0,90.32290705955829,0.0,0.0,-2022.0039,238.28689575195312,2022.0039,-1596.3185546875,4088499.8
1.296,2470.8544649002465,5360.23031635211,56.86323414916384,4.644141173764471,60.277,98.27999845059524,85.61454847766659,4.644141173764471,4.5548187373799305,-2341.2676,22.81662368774414,2341.2676,-1638.887109375,5481534.0
1.3,2481.347779977309,4572.593652314614,66.65856928763714,11.399153139629101,12.709777997729608,100.0,41.04037443450996,11.399153139629101,11.399153139629101,-1170.6338,24.723093032836914,1170.6338,-1553.7501953125,1370383.5
1.304,2491.59251147513,5267.961312208909,57.859194983576685,0.0,54.33902190171442,100.0,86.8782084515425,0.0,0.0,1702.7402,26.421245574951172,1702.7402,-1000.359765625,2899324.2
1.308,2502.0261172996898,4900.274210496298,62.200644879880244,0.0,55.63549161186357,100.0,76.74592490938079,0.0,0.0,5108.2188,27.358863830566406,5108.2188,255.4107421875,26093898.0
1.312,2512.421059759136,5100.509717339055,59.758735060216225,0.0,50.23879752782268,100.0,53.34021712356576,0.0,0.0,6810.961,27.089595794677734,6810.961,2022.0037109375,46389188.0
1.316,2522.4112035362964,5166.605645014303,58.994263713110875,8.468662848964039,52.372,61.222120394939594,73.48833351437618,8.468662848964039,5.1826805304444115,5321.0625,26.961380004882812,5321.0625,3554.4697265625,28313706.0
1.32,2532.9056994407956,5303.184303338693,57.47496233101811,5.520741006568432,58.042445563820344,98.06023749715963,84.19557490200606,5.520741006568432,5.413238369075092,532.10645,27.055490493774414,532.10645,3895.0177734375,283137.28
1.324,2543.478985542388,5367.761211308558,56.78350176476807,0.0,59.61739132543277,100.0,72.72550705907224,0.0,0.0,-5533.9023,26.84577751159668,5533.9023,2447.6892578125,30624076.0
1.328,2554.1534578213127,5627.023356242858,54.167521629449816,0.0,63.26744674858805,100.0,95.0501393930773,0.0,0.0,-9790.754,26.55840301513672,9790.754,-532.1052734375,95858860.0
1.332,2564.8597314186136,5303.874618078764,57.46746798953504,0.0023892567441914257,56.99310081116264,100.0,92.09496320976731,0.0023892567441914257,0.0023892567441914257,-9897.176,223.8389434814453,9897.176,-3873.7326171875,97954090.0
1.336,2575.5604537030554,5282.232580490257,57.70298159617617,0.009536481572301204,48.4854359255886,100.0,77.27378366758246,0.009536481572301204,0.009536481572301204,-5746.746,25.596881866455078,5746.746,-6087.2943359375,33025090.0
1.34,2586.4390886349065,5284.692767132271,57.676267020668185,3.9225033599662997,50.395,100.0,81.05576261824635,3.9225033599662997,3.9225033599662997,851.3701,25.34426498413086,851.3701,-6023.4416015625,724831.06
1.344,2597.3167649070197,5852.731471197024,52.07828995828572,0.0,54.63493845049061,100.0,103.70736244188275,0.0,0.0,7023.801,25.05864906311035,7023.801,-3511.9009765625,49333776.0
1.348,2607.9781381975968,5411.752415252331,56.321905472296876,0.0,65.45210575981348,100.0,78.88850646647417,0.0,0.0,10216.441,24.69965362548828,10216.441,489.5380859375,104375670.0
1.352,2618.414505828425,5247.942905581284,58.079900506875546,0.06029011656854175,66.8075276227922,100.0,89.68640400264842,0.06029011656854175,0.06029011656854175,9365.07,24.458511352539062,9365.07,4341.9873046875,87704540.0
1.356,2628.8124670796146,5179.727767350956,58.84479433586125,0.7546408993360553,70.99961545308237,100.0,83.42915412236829,0.7546408993360553,0.7546408993360553,5321.0625,23.874629974365234,5321.0625,6555.5490234375,28313706.0
1.36,2639.270895789599,5272.794065624386,57.80616782627951,0.5444168416447444,64.33599928390197,100.0,111.99651166540868,0.5444168416447444,0.5444168416447444,0.0,23.80435562133789,0.0,6385.275,0.0
1.364,2649.7230527791635,5208.4802417924975,58.52008373211382,0.0,27.410089864816886,100.0,80.52954054613765,0.0,0.0,-4469.6914,23.84135627746582,4469.6914,4086.5765625,19978142.0
1.368,2660.279005008858,5176.35678976987,58.88311318871606,0.0,41.92977222157962,100.0,107.46479497214854,0.0,0.0,-6385.2734,23.02741241455078,6385.2734,766.23359375,40771716.0
1.372,2670.787811682545,5243.332806452806,58.130996599665444,3.5204184824848026,47.12127428062328,100.0,101.29966242275479,3.5204184824848026,3.5204184824848026,-5746.746,227.66404724121094,5746.746,-2256.1296875,33025090.0
1.376,2681.427725431197,5429.925270353918,56.133377520553985,2.8837160088159424,70.157940780184,100.0,111.15723485358396,2.8837160088159424,2.8837160088159424,-3618.3232,20.480777740478516,3618.3232,-4044.0068359375,13092263.0
1.38,2692.281294646213,5361.946918543486,56.84503437289526,0.055,58.23935982029267,100.0,88.84646255332036,0.055,0.055,-1596.3184,17.08829689025879,1596.3184,-4363.2705078125,2548232.2
1.384,2702.796708329767,5614.183171047472,54.29110624084789,0.014164583512786513,59.69862207855988,100.0,146.00501496123198,0.014164583512786513,0.014164583512786513,-532.10645,10.510698318481445,532.10645,-3575.753515625,283137.28
1.388,2713.276567042671,5274.886546408641,57.78326130947464,0.6437492731746777,71.15638190484056,100.0,124.58884288863935,0.6437492731746777,0.6437492731746777,-319.26367,3.0492053031921387,319.26367,-2362.5515625,101929.29
1.392,2723.8052143487103,5430.772257714614,56.124623097585335,0.0,93.91779020277328,100.0,148.432926151661,0.0,0.0,532.10645,10.755232810974121,532.10645,-1106.7810546875,283137.28
1.396,2734.799227444342,5481.125632784752,55.609015451113635,0.0,105.70762760853903,100.0,154.23836264156182,0.0,0.0,2554.1104,18.190139770507812,2554.1104,127.7056640625,6523479.5
1.4,2745.4320508331184,5447.254750780946,55.95483286644839,0.002717966675061821,99.74283164087542,100.0,158.1995999154284,0.002717966675061821,0.002717966675061821,5001.797,22.397531509399414,5001.797,1447.3287109375,25017972.0
1.404,2756.3267133617182,5672.107441039094,53.736727856170276,0.018,109.75642521531913,100.0,147.21253626127665,0.018,0.018,6066.0117,24.617637634277344,6066.0117,2766.95234375,36796500.0
1.408,2767.2926358394025,5856.4958764669955,52.044941536189214,0.0,97.92219803715614,100.0,122.78526206079681,0.0,0.0,4363.2695,25.884096145629883,4363.2695,3703.458984375,19038122.0
1.412,2778.2185288390883,5479.153804427824,55.62902793258656,1.1167745922607095,107.708,100.0,142.01525884643587,1.1167745922607095,1.1167745922607095,212.84277,26.61408805847168,212.84277,3639.60625,45302.047
1.416,2789.1845598818095,5419.592352692982,56.240429650218985,0.06483838345614161,92.4439639610312,100.0,163.14836345747426,0.06483838345614161,0.06483838345614161,-4150.426,26.68499755859375,4150.426,2298.6990234375,17226034.0
1.42,2800.2778436160074,5577.656190776739,54.64661403496258,1.6175309669623035,97.79988625536028,100.0,178.56619382851872,1.6175309669623035,1.6175309669623035,-6385.2734,26.768268585205078,6385.2734,21.2849609375,40771716.0
1.424,2811.373260013711,5557.462870884579,54.84520243707777,0.0,97.79595600822636,100.0,171.27695059053966,0.0,0.0,-5533.9023,223.7726593017578,5533.9023,-2298.6978515625,30624076.0
1.428,2822.366944722221,5575.358736205557,54.67052822432565,1.3261167833319014,81.7747914583359,100.0,124.53712668194085,1.3261167833319014,1.3261167833319014,-2660.5312,25.73101043701172,2660.5312,-3703.4580078125,7078426.5
1.432,2833.057393461306,5348.996764285007,56.98299818433354,0.0,97.95110020334427,100.0,150.89121236211395,0.0,0.0,532.10645,25.514835357666016,532.10645,-3639.6052734375,283137.28
1.436,2843.8795704918707,5482.341722862112,55.59674640973024,0.07295704918735937,99.16537554088939,100.0,135.18077778667606,0.07295704918735937,0.07295704918735937,2341.2686,23.521888732910156,2341.2686,-2341.26640625,5481538.5
1.44,2854.821195982541,5460.66427158787,55.81814569165211,0.0395760803495465,76.54966007694638,100.0,143.14754801861656,0.0395760803495465,0.0395760803495465,2660.5322,21.265378952026367,2660.5322,-532.1052734375,7078431.5
1.444,2865.5472308597555,5329.172635157767,57.19466894278373,0.06941692579251688,62.227644676032874,100.0,99.61099525106651,0.06941692579251688,0.06941692579251688,2128.4258,18.261388778686523,2128.4258,1000.3603515625,4530196.5
1.448,2876.358169441928,5675.194864866702,53.707728437273545,0.0,77.11214296801245,100.0,123.37905821469128,0.0,0.0,1489.8975,15.552363395690918,1489.8975,1830.44609375,2219794.5
1.452,2887.314669764741,5425.1609222116,56.18266876852363,0.07058679058881738,122.12105609060119,100.0,150.52667656149805,0.07058679058881738,0.07058679058881738,851.3701,14.540807723999023,851.3701,1894.298828125,724831.06
1.456,2898.185085799603,5444.355415198146,55.98471262762157,4.9189731658983185,122.8719884849036,73.76532765404845,137.9128616170378,4.9189731658983185,3.627921686124278,532.10645,8.011726379394531,532.10645,1532.46640625,283137.28
1.46,2908.9746365653887,5343.749340409293,57.03874140660115,0.01592731307831767,113.8219579276066,100.0,186.85094284157034,0.01592731307831767,0.01592731307831767,212.84277,11.88380241394043,212.84277,1042.928515625,45302.047
1.464,2920.0460773673435,5442.036728992315,56.008446402961845,0.0,109.78286858017152,100.0,176.6127054440162,0.0,0.0,-212.84277,14.601065635681152,212.84277,574.6748046875,45302.047
1.468,2931.1308018073573,5440.538854979575,56.024260162236075,3.1955271020618348,101.72098729513067,90.71813611866763,183.66121769999282,3.1955271020618348,2.8943080180735725,-638.52734,15.333294868469238,638.52734,148.98984375,407717.16
1.472,2942.2897006269072,5606.19073137594,54.36848290759246,0.02592694358023539,91.57964678662587,100.0,118.7531328137923,0.02592694358023539,0.02592694358023539,-1064.2119,17.717226028442383,1064.2119,-234.1265625,1132547.0
1.476,2953.2643767035106,5465.582158853336,55.7676772915757,0.0,89.80795132687606,100.0,125.7545318747271,0.0,0.0,-1383.4766,226.3356170654297,1383.4766,-617.2431640625,1914007.4
1.48,2964.2109389800867,5488.641285984896,55.53286963872224,0.07689061019892661,111.1474391182505,100.0,128.4245084662134,0.07689061019892661,0.07689061019892661,-957.791,31.162118911743164,957.791,-851.369921875,917363.6
1.484,2975.0662561275994,5404.633927922835,56.3974057589856,0.032,98.13891642080337,100.0,143.596839207464,0.032,0.032,212.84277,35.973636627197266,212.84277,-766.2328125,45302.047
1.488,2985.889690396992,5466.696636012137,55.75589082866941,0.3400213749862546,80.1787718031369,100.0,133.07605224686205,0.3400213749862546,0.3400213749862546,1383.4766,42.45878219604492,1383.4766,-361.83203125,1914007.4
1.492,2996.8975511931644,5506.217561115726,55.35560833200383,0.064,102.09493899147247,100.0,252.99248853318778,0.064,0.064,1277.0557,44.85898971557617,1277.0557,106.421484375,1630871.1
1.496,3011.5800555497194,8303.850265539757,36.70586425951267,0.05620222198830615,105.73061222093568,100.0,128.80615746236876,0.05620222198830615,0.05620222198830615,-532.10645,40.490787506103516,532.10645,276.6955078125,283137.28
1.5,3030.788984770125,10825.877090689328,28.15477208045396,0.0,147.189,100.0,217.61508123576522,0.0,0.0,-2873.374,37.2147102355957,2873.374,-106.42109375,8256278.5
1.504,3052.2074390116254,10699.31747088606,28.488301277232413,0.04237195058242365,123.47471097267915,100.0,194.2300748876813,0.04237195058242365,0.04237195058242365,-3405.4805,214.46034240722656,3405.4805,-830.0857421875,11597297.0
1.508,3073.5803031675127,10213.47465672269,29.84341708168735,0.058757556550006834,93.874,100.0,181.1310981402278,0.058757556550006834,0.058757556550006834,-1064.2119,33.63185119628906,1064.2119,-1319.6234375,1132547.0
1.512,3093.9297551068835,9957.155565159783,30.611264687639412,0.0,89.66141225654896,100.0,215.62331296095815,0.0,0.0,2873.374,33.73362350463867,2873.374,-1000.359765625,8256278.5
1.516,3115.047602993773,10293.901266118446,29.620131245759296,4.081571910187053,109.63928426943885,91.18129289977989,184.91519530063732,4.081571910187053,3.721671161745826,5427.4844,35.214412689208984,5427.4844,191.5583984375,29457586.0
1.52,3135.7638786551756,10937.831533046634,27.873384844693916,0.0,132.18399890513732,100.0,251.4308928243937,0.0,0.0,3831.165,35.993717193603516,3831.165,1532.4662109375,14677826.0
1.524,3157.834115755817,8460.496102918392,36.02678858572925,0.00663536976780503,100.41307234599515,100.0,258.33062603095055,0.00663536976780503,0.00663536976780503,-1064.2119,36.91337203979492,1064.2119,2000.719921875,1132547.0
1.528,3178.686112559109,9910.998580831096,30.753775924312915,7.174246220669305,62.40974856646077,64.24175352840216,106.33072080307095,7.174246220669305,4.608110995269557,-5640.324,38.00349044799805,5640.324,1085.4974609375,31813258.0
1.532,3199.8841222514693,10225.871639916826,29.80691166655649,5.290444652402104,95.85,100.0,156.78030372090768,5.290444652402104,5.290444652402104,-5853.168,211.92665100097656,5853.168,-659.8109375,34259576.0
1.536,3222.061345869167,10905.196367803826,27.950186985426974,0.1,,100.0,348.7531063032251,0.1,0.1,-851.3701,37.13911437988281,851.3701,-1915.5818359375,724831.06
1.54,3244.0961074036545,11003.893000009424,27.69931680930764,0.3854389887970555,,100.0,214.4716175784982,0.3854389887970555,0.3854389887970555,5853.168,35.595237731933594,5853.168,-1511.18125,34259576.0
1.544,3265.8917133285418,11000.145706371408,27.70872956449393,0.1,,100.0,224.27107858416682,0.1,0.1,9045.805,33.98434829711914,9045.805,510.8220703125,81826584.0
1.548,3287.735991406553,10811.80242760146,28.191418109443333,0.1,,100.0,209.9886187891468,0.1,0.1,6066.0117,32.68263626098633,6066.0117,2852.0892578125,36796500.0
1.552,3308.653947746847,10579.868933513151,28.80956531643426,1.5716827422119446,,100.0,249.12078812110764,1.5716827422119446,1.5716827422119446,-1064.2119,31.603092193603516,1064.2119,3809.88046875,1132547.0
1.556,3330.602134071916,11293.876008603927,26.988080842189337,0.1,,100.0,322.91035232092224,0.1,0.1,-7449.4883,31.086740493774414,7449.4883,2490.2568359375,55494876.0
1.56,3352.69389516232,11059.680430103841,27.559607821092623,0.1,,100.0,256.7114850034158,0.1,0.1,-8832.965,219.24981689453125,8832.965,-446.9697265625,78021260.0
1.564,3374.963732129847,10852.887787351,28.084996989378944,2.4316553792457025,,100.0,573.986450622297,2.4316553792457025,2.4316553792457025,-5108.2188,30.170385360717773,5108.2188,-3277.7744140625,26093898.0
1.568,3397.092459053471,10990.774793302047,27.73235083023302,0.1,,100.0,234.96851635323142,0.1,0.1,319.26367,30.662336349487305,319.26367,-4427.1240234375,101929.29
1.572,3419.1698986508754,11317.832567850885,26.930951520236665,0.1,,100.0,125.05077922674778,0.1,0.1,3405.4814,31.9466609954834,3405.4814,-3533.1853515625,11597304.0
1.576,3440.532760331633,10386.359727995125,29.346494878173925,3.3208684336464596,,100.0,232.8560022890763,3.3208684336464596,3.3208684336464596,2554.1104,34.145606994628906,2554.1104,-1532.465625,6523479.5
1.58,3461.964602393511,11098.979338906094,27.46198662900445,0.1,,100.0,343.75724575959873,0.1,0.1,0.0,56.89884567260742,0.0,234.12734375,0.0
1.584,3483.2499897798084,10563.828397451247,28.853260066888886,0.1,,100.0,399.72888280071794,0.1,0.1,-1277.0547,158.8340301513672,1277.0547,1000.36015625,1630868.6
1.588,3504.4374311000142,10675.775888433724,28.55068907697181,0.1,,100.0,491.3155391145057,0.1,0.1,532.10645,40.3478889465332,532.10645,1042.9287109375,283137.28
1.592,3525.4753024110405,11014.096493852085,27.673838220391605,0.1,,100.0,195.8019352925772,0.1,0.1,3724.745,31.61476707458496,3724.745,1106.7814453125,13873726.0
1.596,3547.0017060577457,10241.471706287914,29.761384568404925,0.1,,100.0,159.96943222307593,0.1,0.1,5427.4844,30.219743728637695,5427.4844,1681.45625,29457586.0
1.6,3568.3399769352227,10775.038129784074,28.28776782462555,2.2823167361277656,,100.0,153.07423467412826,2.2823167361277656,2.2823167361277656,3618.3232,29.933910369873047,3618.3232,2405.1208984375,13092263.0
1.604,3589.7650824291945,10368.107899268241,29.399251148329764,0.1,,100.0,142.22451938141728,0.1,0.1,-319.26367,29.00623321533203,319.26367,2596.6791015625,101929.29
1.608,3930.137095844098,10973.69984338716,27.775499999999997,,,,135.24224220521427,,,-3405.4805,29.175994873046875,3405.4805,1809.16171875,11597297.0
1.612,3944.197172588526,5809.238308481623,52.468154035694795,,,,219.2745891732991,,,-3405.4805,29.879201889038086,3405.4805,383.1166015625,11597297.0
1.616,3955.3357704704626,5695.961075931287,53.51236976233129,,,,116.05095537685033,,,-1170.6338,220.14035034179688,1170.6338,-936.50703125,1370383.5
1.62,3966.443777901435,5429.137847949557,56.14156124406318,,,,179.50582979073113,,,212.84277,142.76760864257812,212.84277,-1617.603125,45302.047
