Time (s),Depth,RD,Amplitude,Instantaneous_freq,Amplitude_abs,Amplitude_roll_mean,Amplitude_energy
0.812,838.2888269465952,5.014000000000001,3892.1377,20.307043075561523,3892.1377,5785.60859375,15148736.0
0.816,842.9013720322238,4.489526122793918,525.96387,20.2617130279541,525.96387,5175.48984375,276638.0
0.82,847.4545468590794,5.309727033957162,-2419.4375,20.061744689941406,2419.4375,3303.05625,5853678.0
0.824,852.1294060221755,4.461593001591245,-4102.5234,19.95893669128418,4102.5234,904.65859375,16830698.0
0.828,856.6185957622403,3.8803889488170595,-4102.5234,18.533082962036133,4102.5234,-1241.2765625,16830698.0
0.832,861.0441864880028,5.107999999999999,-3155.787,235.457275390625,3155.787,-2650.8615234375,9958992.0
0.836,865.665883200804,3.459000000000001,-2314.2441,8.912096977233887,2314.2441,-3218.903125,5355726.0
0.84,870.3328262188354,3.2913522556794486,-1998.665,4.667694091796875,1998.665,-3134.7486328125,3994662.0
0.844,874.8348281440209,4.485999999999999,-1893.4727,7.920799732208252,1893.4727,-2692.9384765625,3585238.8
0.848,879.3128622839977,4.820552567236791,-1367.5078,13.798223495483398,1367.5078,-2145.9353515625,1870077.6
0.852,883.6835687815301,4.655,-210.38574,17.10890769958496,210.38574,-1556.855078125,44262.16
0.856,888.1122221631273,5.514588828028385,1157.1211,17.403718948364258,1157.1211,-862.58203125,1338929.2
0.86,892.7661832965707,6.0379999999999985,2524.629,17.994211196899414,2524.629,42.0767578125,6373751.0
0.864,897.4058942145243,5.611247867386461,3681.751,20.10266876220703,3681.751,1157.121484375,13555290.0
0.868,902.0846328639061,6.142240732431014,3997.329,22.03561782836914,3997.329,2230.0888671875,15978640.0
0.872,906.9165158250454,7.4060000000000015,2840.208,24.00590705871582,2840.208,2840.2076171875,8066781.5
0.876,911.601880381906,7.4060000000000015,0.0,26.181001663208008,0.0,2608.7833984375,0.0
0.88,916.2404010344812,6.06395950688635,-3366.1729,27.902441024780273,3366.1729,1430.623046875,11331120.0
0.884,921.0620479521641,6.310783416439239,-5049.258,28.615087509155273,5049.258,-315.5787109375,25495004.0
